,,,
Time,No.,Content,Hotness
,27,女子用电热毯烘潮湿棉被酿成火灾,232158
,28,猪油滑蛋牛肉炒饭,224800
,29,RNG正式官宣Bin加入,221816
,30,猫届哈士奇有多搞笑,209428
,31,三公,207852
,32,父亲让女儿生孩子送给女友当他们娃养,199370
,33,我的体制内男友,196936
,34,毛晓彤在线辟谣称我只是肿,191614
,35,时代少年团三公舞台,187331
,36,大学毕业生炒股被诈骗近100万,183579
,37,男子醉驾到派出所以为回家狂按喇叭,173094
,38,浙江三地累计报告确诊病例235例,169454
,39,男子酒后扔广告牌险砸孩童被刑拘,160982
,40,成都嫩爆爆辣冒菜,159363
,41,杨紫醉酒名场面再加一,159363
,42,杨坤说音乐至少倒退了十年,159358
,43,广州确诊患者主动联系社区报备行程,159347
,44,WBG官宣TheShy加入,157438
,45,用大闸蟹吊着下去取衣服,152782
,46,有些人光吃不胖是有原因的,147039
,47,毛星云,142209
,48,海地一运油卡车爆炸40多人死亡,126146
,49,文艺工作者如果品行不端人民不会接受,120912
,50,47元打卡西安夜市,118547
,,,
Time,No.,Content,Hotness
2021-12-15 00:30:01,,,
,,十九届六中全会解读, 
,1,交大一附院,1723155
,2,小鬼王琳凯别叫我达芬奇,1120486
,3,高质量发展是以人民为中心的发展,733502
,4,电影误杀2口碑,716832
,5,腾讯确认毛星云离世,582283
,6,全身体态不良矫正包,575652
,7,燕尾蝶 三公,558711
,8,流星雨,521996
,9,双子座流星雨连续多日可见,370471
,10,直播看双子座流星雨,321258
,11,新版仙剑奇侠传李逍遥赵灵儿路透,321192
,12,男子卖掉5个亲生孩子获利18万被判10年,318541
,13,警方通报女学生在公交站被殴打,317639
,14,沈雨爸爸沈海洋找到了,315424
,15,江苏卫视2022跨年演唱会官宣,313222
,16,辽宁朝阳市政法委副书记坠楼身亡,312644
,17,美容觉怎么睡,293475
,18,冰煮羊真的更好吃吗,271149
,19,合肥23岁女孩在无锡失联5日,260996
,20,金华大叔一天闻3000条猪腿,224989
,21,南京女大学生遇害案嫌犯家属望轻判,223733
,22,赵丽颖董子健吵红了眼,220978
,23,宋亚轩 三公,219420
,24,时代少年团三公舞台,216688
,25,23岁乡村超模用镇上主街作T台走秀,214944
,26,猪油滑蛋牛肉炒饭,212824
,27,上海世茂房地产终止房源销售,205101
,28,男子酒后扔广告牌险砸孩童被刑拘,197817
,29,女子用电热毯烘潮湿棉被酿成火灾,189455
,30,猫届哈士奇有多搞笑,188161
,31,父亲让女儿生孩子送给女友当他们娃养,188125
,32,我的体制内男友,188091
,33,毛晓彤在线辟谣称我只是肿,188073
,34,华晨宇演唱会售后回访,188024
,35,RNG正式官宣Bin加入,187985
,36,三公,182959
,37,大学毕业生炒股被诈骗近100万,175582
,38,浙江三地累计报告确诊病例235例,147589
,39,WBG官宣TheShy加入,138588
,40,成都嫩爆爆辣冒菜,136834
,41,刘耀文镜头捕捉力,136580
,42,杨紫醉酒名场面再加一,136567
,43,男子醉驾到派出所以为回家狂按喇叭,136210
,44,广州确诊患者主动联系社区报备行程,135073
,45,有些人光吃不胖是有原因的,134190
,46,毛星云,132603
,47,用大闸蟹吊着下去取衣服,131798
,48,海地一运油卡车爆炸40多人死亡,110370
,49,文艺工作者如果品行不端人民不会接受,98206
,50,双子座流星雨现火流星,77480
,,,
Time,No.,Content,Hotness
2021-12-15 00:45:01,,,
,,习近平向拜登致慰问电, 
,1,交大一附院,1721852
,2,小鬼王琳凯别叫我达芬奇,824084
,3,高质量发展是以人民为中心的发展,586049
,4,电影误杀2口碑,560910
,5,全身体态不良矫正包,499017
,6,燕尾蝶 三公,492971
,•,2022好房秘密大公开,
,7,流星雨,487660
,8,腾讯确认毛星云离世,481569
,9,双子座流星雨连续多日可见,350907
,10,直播看双子座流星雨,302175
,11,男子卖掉5个亲生孩子获利18万被判10年,296415
,12,新版仙剑奇侠传李逍遥赵灵儿路透,294699
,13,警方通报女学生在公交站被殴打,286490
,14,沈雨爸爸沈海洋找到了,282846
,15,江苏卫视2022跨年演唱会官宣,276708
,16,辽宁朝阳市政法委副书记坠楼身亡,273081
,17,美容觉怎么睡,249601
,18,合肥23岁女孩在无锡失联5日,235612
,19,冰煮羊真的更好吃吗,232016
,20,男子酒后扔广告牌险砸孩童被刑拘,228592
,21,南京女大学生遇害案嫌犯家属望轻判,228568
,22,赵丽颖董子健吵红了眼,228440
,23,宋亚轩 三公,228380
,24,时代少年团三公舞台,227944
,25,金华大叔一天闻3000条猪腿,188575
,26,猪油滑蛋牛肉炒饭,184298
,27,上海世茂房地产终止房源销售,173665
,28,猫届哈士奇有多搞笑,170877
,29,23岁乡村超模用镇上主街作T台走秀,169741
,30,RNG正式官宣Bin加入,166467
,31,我的体制内男友,165503
,32,毛晓彤在线辟谣称我只是肿,164247
,33,刘耀文镜头捕捉力,163656
,34,三公,161385
,35,大学毕业生炒股被诈骗近100万,160985
,36,女子用电热毯烘潮湿棉被酿成火灾,150941
,37,广州确诊患者主动联系社区报备行程,130215
,38,WBG官宣TheShy加入,128181
,39,父亲让女儿生孩子送给女友当他们娃养,127714
,40,浙江三地累计报告确诊病例235例,124626
,41,华晨宇演唱会售后回访,123763
,42,杨紫醉酒名场面再加一,123613
,43,毛星云,122808
,44,用大闸蟹吊着下去取衣服,122467
,45,男子醉驾到派出所以为回家狂按喇叭,116948
,46,有些人光吃不胖是有原因的,109253
,47,成都嫩爆爆辣冒菜,106441
,48,海地一运油卡车爆炸40多人死亡,105745
,49,文艺工作者如果品行不端人民不会接受,81835
,50,双子座流星雨现火流星,80101
,,,
Time,No.,Content,Hotness
2021-12-15 01:00:02,,,
,,燃情冰雪拼出未来, 
,1,交大一附院,1553490
,2,电影误杀2口碑,1197882
,3,高质量发展是以人民为中心的发展,824203
,•,如果80后90后老了,
,4,小鬼王琳凯别叫我达芬奇,571048
,5,流星雨,456600
,6,全身体态不良矫正包,436592
,•,易立竞首次对话AI上头了,
,7,燕尾蝶 三公,408037
,8,腾讯确认毛星云离世,366555
,9,双子座流星雨连续多日可见,299732
,10,直播看双子座流星雨,264862
,11,男子卖掉5个亲生孩子获利18万被判10年,260064
,12,新版仙剑奇侠传李逍遥赵灵儿路透,253741
,13,警方通报女学生在公交站被殴打,248058
,14,沈雨爸爸沈海洋找到了,241674
,15,男子酒后扔广告牌险砸孩童被刑拘,234818
,16,赵丽颖董子健吵红了眼,231510
,17,辽宁朝阳市政法委副书记坠楼身亡,223438
,18,合肥23岁女孩在无锡失联5日,205305
,19,美容觉怎么睡,200403
,20,冰煮羊真的更好吃吗,190784
,21,南京女大学生遇害案嫌犯家属望轻判,185088
,22,宋亚轩 三公,181634
,23,江苏卫视2022跨年演唱会官宣,166652
,24,时代少年团三公舞台,162133
,25,猪油滑蛋牛肉炒饭,158570
,26,大学毕业生炒股被诈骗近100万,156374
,27,上海世茂房地产终止房源销售,151133
,28,金华大叔一天闻3000条猪腿,148115
,29,RNG正式官宣Bin加入,137727
,30,女子用电热毯烘潮湿棉被酿成火灾,129986
,31,我的体制内男友,129841
,32,毛晓彤在线辟谣称我只是肿,129463
,33,刘耀文镜头捕捉力,129169
,34,三公,128698
,35,猫届哈士奇有多搞笑,128694
,36,23岁乡村超模用镇上主街作T台走秀,125534
,37,毛星云,114908
,38,广州确诊患者主动联系社区报备行程,112295
,39,WBG官宣TheShy加入,110071
,40,浙江三地累计报告确诊病例235例,106308
,41,杨紫醉酒名场面再加一,106017
,42,华晨宇演唱会售后回访,105787
,43,用大闸蟹吊着下去取衣服,105250
,44,男子醉驾到派出所以为回家狂按喇叭,99441
,45,海地一运油卡车爆炸40多人死亡,94076
,46,有些人光吃不胖是有原因的,93494
,47,成都嫩爆爆辣冒菜,90403
,48,双子座流星雨现火流星,72368
,49,文艺工作者如果品行不端人民不会接受,72220
,50,中消协点名20款APP注销难,71712
,,,
Time,No.,Content,Hotness
2021-12-15 01:15:02,,,
,,十九届六中全会解读, 
,1,交大一附院,1320668
,2,电影误杀2口碑,982240
,3,高质量发展是以人民为中心的发展,637096
,4,小鬼王琳凯别叫我达芬奇,412328
,5,流星雨,396077
,6,全身体态不良矫正包,345692
,7,燕尾蝶 三公,334222
,8,腾讯确认毛星云离世,296596
,9,双子座流星雨连续多日可见,245327
,10,直播看双子座流星雨,223247
,11,男子卖掉5个亲生孩子获利18万被判10年,221677
,12,新版仙剑奇侠传李逍遥赵灵儿路透,216104
,13,警方通报女学生在公交站被殴打,209902
,14,沈雨爸爸沈海洋找到了,205598
,15,男子酒后扔广告牌险砸孩童被刑拘,204181
,16,赵丽颖董子健吵红了眼,203494
,17,辽宁朝阳市政法委副书记坠楼身亡,183154
,18,合肥23岁女孩在无锡失联5日,180532
,19,美容觉怎么睡,164421
,20,冰煮羊真的更好吃吗,153604
,21,南京女大学生遇害案嫌犯家属望轻判,150725
,22,时代少年团三公舞台,149322
,23,宋亚轩 三公,145915
,24,刘耀文镜头捕捉力,142998
,25,大学毕业生炒股被诈骗近100万,141965
,26,上海世茂房地产终止房源销售,126313
,27,女子用电热毯烘潮湿棉被酿成火灾,124300
,28,RNG正式官宣Bin加入,118011
,29,金华大叔一天闻3000条猪腿,114151
,30,猪油滑蛋牛肉炒饭,110559
,31,我的体制内男友,110053
,32,毛晓彤在线辟谣称我只是肿,109744
,33,江苏卫视2022跨年演唱会官宣,108667
,34,三公,108420
,35,23岁乡村超模用镇上主街作T台走秀,107905
,36,广州确诊患者主动联系社区报备行程,99821
,37,毛星云,98760
,38,WBG官宣TheShy加入,98191
,39,浙江三地累计报告确诊病例235例,89850
,40,用大闸蟹吊着下去取衣服,89699
,41,杨紫醉酒名场面再加一,89534
,42,华晨宇演唱会售后回访,89532
,43,谁是凶手,88575
,44,男子醉驾到派出所以为回家狂按喇叭,87149
,45,海地一运油卡车爆炸40多人死亡,82816
,46,有些人光吃不胖是有原因的,78290
,47,猫届哈士奇有多搞笑,76145
,48,成都嫩爆爆辣冒菜,72404
,49,双子座流星雨现火流星,61757
,50,中消协点名20款APP注销难,60891
,,,
Time,No.,Content,Hotness
2021-12-15 01:30:01,,,
,,燃情冰雪拼出未来, 
,1,交大一附院,992799
,2,电影误杀2口碑,814693
,3,高质量发展是以人民为中心的发展,539605
,•,如果80后90后老了,
,4,流星雨,340178
,5,小鬼王琳凯别叫我达芬奇,298385
,6,燕尾蝶 三公,270214
,7,全身体态不良矫正包,255209
,8,腾讯确认毛星云离世,247059
,9,双子座流星雨连续多日可见,241565
,10,直播看双子座流星雨,234649
,11,男子卖掉5个亲生孩子获利18万被判10年,228112
,12,新版仙剑奇侠传李逍遥赵灵儿路透,225054
,13,警方通报女学生在公交站被殴打,219802
,14,沈雨爸爸沈海洋找到了,194782
,15,男子酒后扔广告牌险砸孩童被刑拘,178853
,16,赵丽颖董子健吵红了眼,177848
,17,合肥23岁女孩在无锡失联5日,154981
,18,辽宁朝阳市政法委副书记坠楼身亡,144537
,19,美容觉怎么睡,135376
,20,大学毕业生炒股被诈骗近100万,133082
,21,南京女大学生遇害案嫌犯家属望轻判,132776
,22,刘耀文镜头捕捉力,132619
,23,时代少年团三公舞台,132180
,24,宋亚轩 三公,124879
,25,冰煮羊真的更好吃吗,122941
,26,女子用电热毯烘潮湿棉被酿成火灾,108710
,27,上海世茂房地产终止房源销售,104707
,28,RNG正式官宣Bin加入,97076
,29,金华大叔一天闻3000条猪腿,95539
,30,23岁乡村超模用镇上主街作T台走秀,92016
,31,我的体制内男友,92011
,32,毛晓彤在线辟谣称我只是肿,91977
,33,江苏卫视2022跨年演唱会官宣,91966
,34,三公,91941
,35,广州确诊患者主动联系社区报备行程,88203
,36,毛星云,84355
,37,男子醉驾到派出所以为回家狂按喇叭,79489
,38,WBG官宣TheShy加入,78998
,39,浙江三地累计报告确诊病例235例,78418
,40,用大闸蟹吊着下去取衣服,78363
,41,杨紫醉酒名场面再加一,78109
,42,谁是凶手,78041
,43,海地一运油卡车爆炸40多人死亡,77321
,44,中消协点名20款APP注销难,66118
,45,有些人光吃不胖是有原因的,65690
,46,猪油滑蛋牛肉炒饭,59852
,47,成都嫩爆爆辣冒菜,59195
,48,猫届哈士奇有多搞笑,53701
,49,圣诞树简笔画,49119
,50,文艺工作者如果品行不端人民不会接受,48765
,,,
Time,No.,Content,Hotness
2021-12-15 01:45:01,,,
,,燃情冰雪拼出未来, 
,1,交大一附院,738184
,2,电影误杀2口碑,625800
,3,高质量发展是以人民为中心的发展,296393
,•,OKKKKKKKK,
,4,流星雨,289520
,5,小鬼王琳凯别叫我达芬奇,223472
,6,腾讯确认毛星云离世,217336
,7,燕尾蝶 三公,215343
,8,全身体态不良矫正包,195687
,9,双子座流星雨连续多日可见,159167
,10,直播看双子座流星雨,154754
,11,男子卖掉5个亲生孩子获利18万被判10年,151553
,12,新版仙剑奇侠传李逍遥赵灵儿路透,148498
,13,警方通报女学生在公交站被殴打,143131
,14,沈雨爸爸沈海洋找到了,137418
,15,男子酒后扔广告牌险砸孩童被刑拘,135035
,16,赵丽颖董子健吵红了眼,130885
,17,合肥23岁女孩在无锡失联5日,126102
,18,大学毕业生炒股被诈骗近100万,113893
,19,辽宁朝阳市政法委副书记坠楼身亡,113286
,20,美容觉怎么睡,109230
,21,南京女大学生遇害案嫌犯家属望轻判,107149
,22,刘耀文镜头捕捉力,106041
,23,时代少年团三公舞台,104064
,24,冰煮羊真的更好吃吗,99828
,25,宋亚轩 三公,98592
,26,女子用电热毯烘潮湿棉被酿成火灾,96803
,27,上海世茂房地产终止房源销售,85896
,28,RNG正式官宣Bin加入,80275
,29,金华大叔一天闻3000条猪腿,77791
,30,圣诞树简笔画,75959
,31,我的体制内男友,75840
,32,毛晓彤在线辟谣称我只是肿,75707
,33,江苏卫视2022跨年演唱会官宣,75622
,34,谁是凶手,75474
,35,23岁乡村超模用镇上主街作T台走秀,73846
,36,海地一运油卡车爆炸40多人死亡,72065
,37,广州确诊患者主动联系社区报备行程,71450
,38,毛星云,69503
,39,男子醉驾到派出所以为回家狂按喇叭,68251
,40,浙江三地累计报告确诊病例235例,67066
,41,三公,66942
,42,杨紫醉酒名场面再加一,66726
,43,用大闸蟹吊着下去取衣服,66500
,44,中消协点名20款APP注销难,65479
,45,WBG官宣TheShy加入,61432
,46,有些人光吃不胖是有原因的,51733
,47,华晨宇演唱会售后回访,50967
,48,成都嫩爆爆辣冒菜,44725
,49,猪油滑蛋牛肉炒饭,42755
,50,猫届哈士奇有多搞笑,42415
,,,
Time,No.,Content,Hotness
2021-12-15 05:00:01,,,
,,燃情冰雪拼出未来, 
,1,交大一附院,129790
,2,电影误杀2口碑,101230
,3,高质量发展是以人民为中心的发展,69842
,•,OKKKKKKKK,
,4,长期锻炼能在体内创造抑癌环境,68202
,5,流星雨,59399
,6,黑龙江一干部贪污抗日老战士补助金,51211
,7,腾讯确认毛星云离世,44242
,8,双子座流星雨连续多日可见,41979
,9,赵丽颖董子健吵红了眼,38902
,10,美容觉怎么睡,35578
,11,男子卖掉5个亲生孩子获利18万被判10年,35281
,12,新版仙剑奇侠传李逍遥赵灵儿路透,35002
,13,德国玻璃车库,34815
,14,警方通报女学生在公交站被殴打,34313
,15,沈雨爸爸沈海洋找到了,34256
,16,直播看双子座流星雨,33800
,17,女子用电热毯烘潮湿棉被酿成火灾,32426
,18,张靓颖曾经害怕摄像机,32146
,19,全身体态不良矫正包,30662
,20,合肥23岁女孩在无锡失联5日,29362
,21,南京女大学生遇害案嫌犯家属望轻判,29351
,22,小鬼王琳凯别叫我达芬奇,29228
,23,男子醉驾到派出所以为回家狂按喇叭,28476
,24,圣诞树简笔画,26925
,25,金华大叔一天闻3000条猪腿,26598
,26,浙江三地累计报告确诊病例235例,26374
,27,谁是凶手,25821
,28,上海世茂房地产终止房源销售,21881
,29,23岁乡村超模用镇上主街作T台走秀,21551
,30,男子酒后扔广告牌险砸孩童被刑拘,20939
,31,毛晓彤在线辟谣称我只是肿,20932
,32,我的体制内男友,20916
,33,杨紫醉酒名场面再加一,20842
,34,江苏卫视2022跨年演唱会官宣,19545
,35,辽宁朝阳市政法委副书记坠楼身亡,19134
,36,燕尾蝶 三公,18024
,37,广州确诊患者主动联系社区报备行程,17990
,38,用大闸蟹吊着下去取衣服,17870
,39,猫届哈士奇有多搞笑,17441
,40,海地一运油卡车爆炸40多人死亡,17172
,41,RNG正式官宣Bin加入,17009
,42,毛星云,16324
,43,三公,16238
,44,冰煮羊真的更好吃吗,16137
,45,大学毕业生炒股被诈骗近100万,15916
,46,年度欢乐放映厅,15585
,47,中消协点名20款APP注销难,15439
,48,滚滚兄妹的欢脱日常,15129
,49,刘耀文镜头捕捉力,13858
,50,2021倒计时,13628
,,,
Time,No.,Content,Hotness
2021-12-15 05:15:01,,,
,,十九届六中全会解读, 
,1,交大一附院,130765
,2,电影误杀2口碑,102115
,3,高质量发展是以人民为中心的发展,71724
,4,长期锻炼能在体内创造抑癌环境,69439
,5,黑龙江一干部贪污抗日老战士补助金,52745
,6,流星雨,48228
,7,腾讯确认毛星云离世,44893
,8,赵丽颖董子健吵红了眼,40492
,9,美容觉怎么睡,36261
,10,双子座流星雨连续多日可见,35351
,11,男子卖掉5个亲生孩子获利18万被判10年,35333
,12,新版仙剑奇侠传李逍遥赵灵儿路透,35323
,13,德国玻璃车库,35292
,14,警方通报女学生在公交站被殴打,35261
,15,沈雨爸爸沈海洋找到了,35239
,16,全身体态不良矫正包,33579
,17,张靓颖曾经害怕摄像机,31285
,18,合肥23岁女孩在无锡失联5日,30878
,19,小鬼王琳凯别叫我达芬奇,28814
,20,直播看双子座流星雨,27396
,21,南京女大学生遇害案嫌犯家属望轻判,27394
,22,圣诞树简笔画,27170
,23,金华大叔一天闻3000条猪腿,27030
,24,女子用电热毯烘潮湿棉被酿成火灾,26801
,25,男子醉驾到派出所以为回家狂按喇叭,26091
,26,浙江三地累计报告确诊病例235例,25410
,27,上海世茂房地产终止房源销售,23793
,28,谁是凶手,22909
,29,杨紫醉酒名场面再加一,22441
,30,23岁乡村超模用镇上主街作T台走秀,21537
,31,毛晓彤在线辟谣称我只是肿,21519
,32,我的体制内男友,21519
,33,男子酒后扔广告牌险砸孩童被刑拘,21276
,34,辽宁朝阳市政法委副书记坠楼身亡,19524
,35,江苏卫视2022跨年演唱会官宣,19336
,36,广州确诊患者主动联系社区报备行程,18190
,37,用大闸蟹吊着下去取衣服,17992
,38,燕尾蝶 三公,17428
,39,毛星云,16859
,40,RNG正式官宣Bin加入,16740
,41,冰煮羊真的更好吃吗,16698
,42,猫届哈士奇有多搞笑,16341
,43,大学毕业生炒股被诈骗近100万,15776
,44,中消协点名20款APP注销难,15672
,45,三公,15394
,46,年度欢乐放映厅,15003
,47,海地一运油卡车爆炸40多人死亡,14591
,48,滚滚兄妹的欢脱日常,13983
,49,刘耀文镜头捕捉力,13878
,50,AG全员整活,12964
,,,
Time,No.,Content,Hotness
2021-12-15 05:30:01,,,
,,燃情冰雪拼出未来, 
,1,交大一附院,136109
,2,电影误杀2口碑,103431
,3,高质量发展是以人民为中心的发展,73775
,4,长期锻炼能在体内创造抑癌环境,69159
,5,黑龙江一干部贪污抗日老战士补助金,56397
,6,腾讯确认毛星云离世,47529
,•,易立竞首次对话AI上头了,
,7,流星雨,46421
,8,赵丽颖董子健吵红了眼,42057
,9,美容觉怎么睡,36087
,10,双子座流星雨连续多日可见,33903
,11,男子卖掉5个亲生孩子获利18万被判10年,33738
,12,新版仙剑奇侠传李逍遥赵灵儿路透,33564
,13,德国玻璃车库,33321
,14,警方通报女学生在公交站被殴打,33107
,15,沈雨爸爸沈海洋找到了,32968
,16,合肥23岁女孩在无锡失联5日,32849
,17,全身体态不良矫正包,32537
,18,张靓颖曾经害怕摄像机,31208
,19,小鬼王琳凯别叫我达芬奇,27517
,20,圣诞树简笔画,27430
,21,南京女大学生遇害案嫌犯家属望轻判,27336
,22,浙江三地累计报告确诊病例235例,25980
,23,直播看双子座流星雨,25774
,24,女子用电热毯烘潮湿棉被酿成火灾,25541
,25,男子醉驾到派出所以为回家狂按喇叭,25382
,26,金华大叔一天闻3000条猪腿,25247
,27,上海世茂房地产终止房源销售,24774
,28,杨紫醉酒名场面再加一,24508
,29,男子酒后扔广告牌险砸孩童被刑拘,22655
,30,23岁乡村超模用镇上主街作T台走秀,22577
,31,毛晓彤在线辟谣称我只是肿,22272
,32,我的体制内男友,22204
,33,辽宁朝阳市政法委副书记坠楼身亡,21075
,34,江苏卫视2022跨年演唱会官宣,20808
,35,谁是凶手,19874
,36,广州确诊患者主动联系社区报备行程,18818
,37,AG全员整活,18738
,38,用大闸蟹吊着下去取衣服,18028
,39,燕尾蝶 三公,17211
,40,毛星云,16970
,41,冰煮羊真的更好吃吗,16500
,42,RNG正式官宣Bin加入,16172
,43,大学毕业生炒股被诈骗近100万,15727
,44,刘耀文镜头捕捉力,14952
,45,三公,14859
,46,猫届哈士奇有多搞笑,14785
,47,海地一运油卡车爆炸40多人死亡,14473
,48,中消协点名20款APP注销难,14363
,49,年度欢乐放映厅,13568
,50,滚滚兄妹的欢脱日常,13352
,,,
Time,No.,Content,Hotness
2021-12-15 05:45:02,,,
,,燃情冰雪拼出未来, 
,1,交大一附院,159732
,2,电影误杀2口碑,117768
,3,高质量发展是以人民为中心的发展,66062
,•,2022最in的流光仙肌,
,4,长期锻炼能在体内创造抑癌环境,65334
,5,黑龙江一干部贪污抗日老战士补助金,63358
,6,腾讯确认毛星云离世,52974
,7,赵丽颖董子健吵红了眼,47714
,8,流星雨,46715
,9,沈雨爸爸沈海洋找到了,42976
,10,双子座流星雨连续多日可见,42009
,11,男子卖掉5个亲生孩子获利18万被判10年,41889
,12,新版仙剑奇侠传李逍遥赵灵儿路透,40407
,13,德国玻璃车库,39101
,14,警方通报女学生在公交站被殴打,38279
,15,美容觉怎么睡,37863
,16,全身体态不良矫正包,35939
,17,合肥23岁女孩在无锡失联5日,35285
,18,张靓颖曾经害怕摄像机,32499
,19,圣诞树简笔画,29179
,20,小鬼王琳凯别叫我达芬奇,28887
,21,南京女大学生遇害案嫌犯家属望轻判,28775
,22,浙江三地累计报告确诊病例235例,27638
,23,杨紫醉酒名场面再加一,27187
,24,上海世茂房地产终止房源销售,26510
,25,女子用电热毯烘潮湿棉被酿成火灾,26338
,26,金华大叔一天闻3000条猪腿,26009
,27,立陶宛被美防长亲封为民主灯塔,25779
,28,江苏卫视2022跨年演唱会官宣,25081
,29,直播看双子座流星雨,24259
,30,男子酒后扔广告牌险砸孩童被刑拘,23775
,31,毛晓彤在线辟谣称我只是肿,23766
,32,我的体制内男友,23766
,33,23岁乡村超模用镇上主街作T台走秀,23743
,34,男子醉驾到派出所以为回家狂按喇叭,23242
,35,辽宁朝阳市政法委副书记坠楼身亡,22191
,36,AG全员整活,20580
,37,广州确诊患者主动联系社区报备行程,19764
,38,燕尾蝶 三公,17457
,39,谁是凶手,17402
,40,用大闸蟹吊着下去取衣服,17214
,41,毛星云,16654
,42,RNG正式官宣Bin加入,16607
,43,刘耀文镜头捕捉力,16261
,44,猫届哈士奇有多搞笑,15548
,45,冰煮羊真的更好吃吗,15512
,46,大学毕业生炒股被诈骗近100万,14887
,47,三公,14756
,48,中消协点名20款APP注销难,14592
,49,滚滚兄妹的欢脱日常,13918
,50,海地一运油卡车爆炸40多人死亡,13125
,,,
Time,No.,Content,Hotness
2021-12-15 06:00:02,,,
,,燃情冰雪拼出未来, 
,1,交大一附院,194323
,2,电影误杀2口碑,140337
,3,高质量发展是以人民为中心的发展,130766
,•,OKKKKKKKK,
,4,长期锻炼能在体内创造抑癌环境,128967
,5,黑龙江一干部贪污抗日老战士补助金,74840
,6,腾讯确认毛星云离世,62358
,7,沈雨爸爸沈海洋找到了,57637
,8,流星雨,47144
,9,赵丽颖董子健吵红了眼,46785
,10,双子座流星雨连续多日可见,46384
,11,男子卖掉5个亲生孩子获利18万被判10年,45681
,12,新版仙剑奇侠传李逍遥赵灵儿路透,44703
,13,立陶宛被美防长亲封为民主灯塔,43707
,14,德国玻璃车库,43422
,15,警方通报女学生在公交站被殴打,42360
,16,美容觉怎么睡,42193
,17,合肥23岁女孩在无锡失联5日,40328
,18,全身体态不良矫正包,38708
,19,张靓颖曾经害怕摄像机,34887
,20,圣诞树简笔画,32751
