,,,
Time,No.,Content,Hotness
,35,网易获DOTA2互联网员工杯冠军,169800
,36,辣卤牛排炖萝卜,163938
,37,高三班主任烤100多斤红薯给学生取暖,163514
,38,北京冬奥火种灯的设计满是中国式浪漫,159652
,39,藕片的灵魂吃法,158111
,40,3招自我放松肩颈,152911
,41,实力歌手的清唱现场有多好听,150583
,42,风味人间3开播,139802
,43,南宁不倡导乘坐电扶梯靠右站,137615
,44,NH夺冠,131210
,45,浙江为近400滞留考研生从全国调卷,129172
,46,孙海洋设宴答谢帮助过自己的人,121084
,47,老家真是一个治愈的地方,114928
,48,大四女生用流利英语介绍彝族漆器,106183
,49,新娘坐三轮拿喇叭大喊终于结婚了,105384
,50,女子碰瓷数十次不给钱就掰雨刮器,104684
,,,
Time,No.,Content,Hotness
2021-12-20 00:30:01,,,
,,把党的伟大自我革命进行到底, 
,1,明星都是废话文学大师吧,3653656
,2,中国妇女报再评王力宏,2899105
,3,高质量发展是以人民为中心的发展,2250437
,4,大妈摊3个煎饼才成功被怀疑身份,2083117
,5,中纪委网站评明星艺人人设崩塌,1561360
,6,白桃星座,1038945
,7,医生建议连续使用耳机听歌不超60分钟,999632
,8,顾客称茶颜悦色奶茶中喝出整片纸巾,818956
,9,小狗中毒跑到派出所躲避仍被拖走,816824
,10,西安1地高风险13地中风险,735061
,11,东北人连鲍鱼都用铁锅炖,698187
,12,谁是凶手,680166
,13,年度爱用口红,613539
,14,男子为报恩决定10年向母校捐1000万,582848
,15,这狗买菜居然会砍价,521889
,16,女子戴耳机听歌睡觉致耳聋,446883
,17,沈雨破防大哭,364336
,18,李淳罡一剑仙人跪,358224
,19,减肥成功后的颜值变化,332996
,20,电影无名,319256
,21,西安新增病例轨迹公布,317761
,22,陈伟霆哈哈哈哈哈预告,312152
,23,广州有鳄鱼过马路,299932
,24,福建一高校惊现凤凰飞特技,256729
,25,辣卤牛排炖萝卜,235885
,26,赵丽颖谁是凶手哭戏,232304
,27,被彭昱畅刘昊然鲱鱼双尊笑死,232104
,28,孙海洋喊话人贩子投案自首,216752
,29,交警一招解救2名被拘禁女子,204936
,30,小伙全麻手术后条件反射接客户电话,199916
,31,工作室分享胡先煦瘦身15斤秘诀,196053
,32,刘端端今年KPI还是拿捏张若昀,191868
,33,网易获DOTA2互联网员工杯冠军,180935
,34,许佳琪最美女包工头,173123
,35,贺峻霖悄咪咪的比了个耶,167502
,36,北京冬奥火种灯的设计满是中国式浪漫,161585
,37,3招自我放松肩颈,145795
,38,高三班主任烤100多斤红薯给学生取暖,141712
,39,申通建议客户发顺丰,141132
,40,藕片的灵魂吃法,140049
,41,实力歌手的清唱现场有多好听,139696
,42,张杰,138821
,43,南宁不倡导乘坐电扶梯靠右站,129053
,44,浙江为近400滞留考研生从全国调卷,122315
,45,孙海洋设宴答谢帮助过自己的人,116811
,46,NH夺冠,115813
,47,大四女生用流利英语介绍彝族漆器,105830
,48,老家真是一个治愈的地方,97327
,49,新娘坐三轮拿喇叭大喊终于结婚了,87184
,50,女子碰瓷数十次不给钱就掰雨刮器,86062
,,,
Time,No.,Content,Hotness
2021-12-20 00:45:01,,,
,,把党的伟大自我革命进行到底, 
,1,明星都是废话文学大师吧,2776645
,2,中国妇女报再评王力宏,2321937
,3,高质量发展是以人民为中心的发展,1795375
,4,大妈摊3个煎饼才成功被怀疑身份,1744679
,5,中纪委网站评明星艺人人设崩塌,1290618
,6,白桃星座,926832
,•,彩虹合唱团又要上新了,
,7,医生建议连续使用耳机听歌不超60分钟,802747
,8,顾客称茶颜悦色奶茶中喝出整片纸巾,660968
,9,东北人连鲍鱼都用铁锅炖,615202
,10,西安1地高风险13地中风险,611888
,11,小狗中毒跑到派出所躲避仍被拖走,611749
,12,年度爱用口红,593673
,13,男子为报恩决定10年向母校捐1000万,559024
,14,谁是凶手,517666
,15,这狗买菜居然会砍价,509716
,16,女子戴耳机听歌睡觉致耳聋,342873
,17,李淳罡一剑仙人跪,304133
,18,沈雨破防大哭,296058
,19,减肥成功后的颜值变化,277894
,20,西安新增病例轨迹公布,277134
,21,广州有鳄鱼过马路,266751
,22,电影无名,251593
,23,陈伟霆哈哈哈哈哈预告,218643
,24,辣卤牛排炖萝卜,217952
,25,福建一高校惊现凤凰飞特技,215600
,26,赵丽颖谁是凶手哭戏,188460
,27,被彭昱畅刘昊然鲱鱼双尊笑死,182183
,28,孙海洋喊话人贩子投案自首,174795
,29,小伙全麻手术后条件反射接客户电话,166441
,30,网易获DOTA2互联网员工杯冠军,166046
,31,工作室分享胡先煦瘦身15斤秘诀,165467
,32,张杰,163813
,33,刘端端今年KPI还是拿捏张若昀,162875
,34,交警一招解救2名被拘禁女子,160643
,35,许佳琪最美女包工头,154045
,36,北京冬奥火种灯的设计满是中国式浪漫,144771
,37,南宁不倡导乘坐电扶梯靠右站,125051
,38,高三班主任烤100多斤红薯给学生取暖,112569
,39,申通建议客户发顺丰,112464
,40,3招自我放松肩颈,108808
,41,贺峻霖悄咪咪的比了个耶,107911
,42,实力歌手的清唱现场有多好听,107449
,43,藕片的灵魂吃法,106865
,44,浙江为近400滞留考研生从全国调卷,98416
,45,孙海洋设宴答谢帮助过自己的人,96259
,46,大四女生用流利英语介绍彝族漆器,94076
,47,NH夺冠,91692
,48,老家真是一个治愈的地方,82468
,49,女子碰瓷数十次不给钱就掰雨刮器,73660
,50,新娘坐三轮拿喇叭大喊终于结婚了,70125
,,,
Time,No.,Content,Hotness
2021-12-20 01:15:01,,,
,,写在中国大地上的优异答卷, 
,1,明星都是废话文学大师吧,1622928
,2,中国妇女报再评王力宏,1483243
,3,高质量发展是以人民为中心的发展,1361366
,4,大妈摊3个煎饼才成功被怀疑身份,1302692
,5,中纪委网站评明星艺人人设崩塌,856232
,6,医生建议连续使用耳机听歌不超60分钟,540670
,7,白桃星座,503131
,8,年度爱用口红,493526
,9,顾客称茶颜悦色奶茶中喝出整片纸巾,457230
,10,西安1地高风险13地中风险,366827
,11,这狗买菜居然会砍价,366692
,12,男子为报恩决定10年向母校捐1000万,365639
,13,小狗中毒跑到派出所躲避仍被拖走,353363
,14,东北人连鲍鱼都用铁锅炖,316777
,15,谁是凶手,297501
,16,女子戴耳机听歌睡觉致耳聋,270854
,17,李淳罡一剑仙人跪,195218
,18,沈雨破防大哭,193638
,19,辣卤牛排炖萝卜,191180
,20,减肥成功后的颜值变化,178067
,21,广州有鳄鱼过马路,165421
,22,刘端端今年KPI还是拿捏张若昀,158251
,23,福建一高校惊现凤凰飞特技,155632
,24,电影无名,154263
,25,西安新增病例轨迹公布,149768
,26,张杰,142234
,27,陈伟霆哈哈哈哈哈预告,133019
,28,小伙全麻手术后条件反射接客户电话,122602
,29,孙海洋喊话人贩子投案自首,120221
,30,北京冬奥火种灯的设计满是中国式浪漫,118780
,31,工作室分享胡先煦瘦身15斤秘诀,117840
,32,贺峻霖悄咪咪的比了个耶,116531
,33,交警一招解救2名被拘禁女子,108298
,34,网易获DOTA2互联网员工杯冠军,107916
,35,被彭昱畅刘昊然鲱鱼双尊笑死,106714
,36,赵丽颖谁是凶手哭戏,104747
,37,南宁不倡导乘坐电扶梯靠右站,97803
,38,高三班主任烤100多斤红薯给学生取暖,86009
,39,3招自我放松肩颈,80468
,40,申通建议客户发顺丰,80375
,41,许佳琪最美女包工头,79116
,42,实力歌手的清唱现场有多好听,78802
,43,孙海洋设宴答谢帮助过自己的人,77289
,44,浙江为近400滞留考研生从全国调卷,76369
,45,大四女生用流利英语介绍彝族漆器,70921
,46,藕片的灵魂吃法,69091
,47,老家真是一个治愈的地方,64626
,48,NH夺冠,62612
,49,女子碰瓷数十次不给钱就掰雨刮器,59374
,50,凡晨组合世锦赛2比0夺冠,51011
,,,
Time,No.,Content,Hotness
2021-12-20 01:45:01,,,
,,写在中国大地上的优异答卷, 
,1,明星都是废话文学大师吧,980299
,2,中国妇女报再评王力宏,949023
,3,高质量发展是以人民为中心的发展,813513
,•,薇娅年货开抢了,
,4,大妈摊3个煎饼才成功被怀疑身份,742404
,5,中纪委网站评明星艺人人设崩塌,586973
,6,医生建议连续使用耳机听歌不超60分钟,384616
,•,2021谢谢你关心,
,7,顾客称茶颜悦色奶茶中喝出整片纸巾,339955
,8,年度爱用口红,319310
,9,白桃星座,268038
,10,西安1地高风险13地中风险,249153
,11,这狗买菜居然会砍价,247286
,12,小狗中毒跑到派出所躲避仍被拖走,239321
,13,男子为报恩决定10年向母校捐1000万,219560
,14,女子戴耳机听歌睡觉致耳聋,211430
,15,谁是凶手,194598
,16,东北人连鲍鱼都用铁锅炖,161402
,17,辣卤牛排炖萝卜,152914
,18,沈雨破防大哭,128778
,19,李淳罡一剑仙人跪,115491
,20,广州有鳄鱼过马路,112439
,21,刘端端今年KPI还是拿捏张若昀,112174
,22,减肥成功后的颜值变化,111524
,23,电影无名,102351
,24,福建一高校惊现凤凰飞特技,101805
,25,小伙全麻手术后条件反射接客户电话,101223
,26,孙海洋喊话人贩子投案自首,90830
,27,北京冬奥火种灯的设计满是中国式浪漫,90787
,28,陈伟霆哈哈哈哈哈预告,83856
,29,交警一招解救2名被拘禁女子,80644
,30,西安新增病例轨迹公布,73871
,31,工作室分享胡先煦瘦身15斤秘诀,73810
,32,网易获DOTA2互联网员工杯冠军,69788
,33,南宁不倡导乘坐电扶梯靠右站,69763
,34,贺峻霖悄咪咪的比了个耶,69312
,35,3招自我放松肩颈,68838
,36,张杰,68519
,37,孙海洋设宴答谢帮助过自己的人,66209
,38,赵丽颖谁是凶手哭戏,65905
,39,高三班主任烤100多斤红薯给学生取暖,64150
,40,被彭昱畅刘昊然鲱鱼双尊笑死,63574
,41,实力歌手的清唱现场有多好听,63354
,42,许佳琪最美女包工头,61022
,43,浙江为近400滞留考研生从全国调卷,57625
,44,申通建议客户发顺丰,56558
,45,凡晨组合世锦赛2比0夺冠,53606
,46,大四女生用流利英语介绍彝族漆器,52835
,47,女子碰瓷数十次不给钱就掰雨刮器,47246
,48,藕片的灵魂吃法,46725
,49,NH夺冠,42668
,50,老家真是一个治愈的地方,42417
,,,
Time,No.,Content,Hotness
2021-12-20 05:00:02,,,
,,把党的伟大自我革命进行到底, 
,1,中国妇女报再评王力宏,228099
,2,明星都是废话文学大师吧,124743
,3,高质量发展是以人民为中心的发展,88973
,4,中纪委网站评明星艺人人设崩塌,88663
,5,大妈摊3个煎饼才成功被怀疑身份,83803
,6,医生建议连续使用耳机听歌不超60分钟,78392
,•,这才是我要的新年仪式感,
,7,女子戴耳机听歌睡觉致耳聋,55749
,8,小狗中毒跑到派出所躲避仍被拖走,50383
,9,谁是凶手,50306
,10,北京冬奥火种灯的设计满是中国式浪漫,48110
,11,沈雨这一生太惨了,48071
,12,这狗买菜居然会砍价,48052
,13,男子为报恩决定10年向母校捐1000万,48025
,14,年度爱用口红,40583
,15,顾客称茶颜悦色奶茶中喝出整片纸巾,34370
,16,东北人连鲍鱼都用铁锅炖,32765
,17,女子多地流窜专业碰瓷近30年,32677
,18,李淳罡一剑仙人跪,32659
,19,白桃星座,28060
,20,刘端端今年KPI还是拿捏张若昀,28060
,21,3招自我放松肩颈,27585
,22,高三班主任烤100多斤红薯给学生取暖,25955
,23,孙海洋喊话人贩子投案自首,25666
,24,福建一高校惊现凤凰飞特技,24498
,25,小伙全麻手术后条件反射接客户电话,24121
,26,交警一招解救2名被拘禁女子,23614
,27,减肥成功后的颜值变化,23120
,28,沈雨破防大哭,22747
,29,电影无名,21106
,30,广州有鳄鱼过马路,20312
,31,工作室分享胡先煦瘦身15斤秘诀,20298
,32,西安新增病例轨迹公布,20156
,33,南宁不倡导乘坐电扶梯靠右站,18825
,34,陈伟霆哈哈哈哈哈预告,17874
,35,赵丽颖谁是凶手哭戏,17798
,36,女子碰瓷数十次不给钱就掰雨刮器,17697
,37,被彭昱畅刘昊然鲱鱼双尊笑死,17154
,38,网易获DOTA2互联网员工杯冠军,16272
,39,风味人间3开播,15775
,40,西安1地高风险13地中风险,15539
,41,许佳琪最美女包工头,15503
,42,孙海洋设宴答谢帮助过自己的人,15433
,43,辣卤牛排炖萝卜,14877
,44,实力歌手的清唱现场有多好听,13769
,45,广州城5比0北京国安,12528
,46,大四女生用流利英语介绍彝族漆器,12478
,47,浙江为近400滞留考研生从全国调卷,11618
,48,申通建议客户发顺丰,11231
,49,男孩课堂上向妈妈表白收获超暖回应,10922
,50,凡晨组合世锦赛2比0夺冠,9659
,,,
Time,No.,Content,Hotness
2021-12-20 05:15:01,,,
,,写在中国大地上的优异答卷, 
,1,中国妇女报再评王力宏,226631
,2,明星都是废话文学大师吧,123724
,3,高质量发展是以人民为中心的发展,81653
,4,中纪委网站评明星艺人人设崩塌,72924
,5,大妈摊3个煎饼才成功被怀疑身份,71299
,6,医生建议连续使用耳机听歌不超60分钟,61207
,•,这才是我要的新年仪式感,
,7,女子戴耳机听歌睡觉致耳聋,49809
,8,谁是凶手,49411
,9,小狗中毒跑到派出所躲避仍被拖走,45383
,10,北京冬奥火种灯的设计满是中国式浪漫,45278
,11,沈雨这一生太惨了,45267
,12,这狗买菜居然会砍价,45256
,13,男子为报恩决定10年向母校捐1000万,45246
,14,年度爱用口红,40296
,15,李淳罡一剑仙人跪,32475
,16,女子多地流窜专业碰瓷近30年,31808
,17,东北人连鲍鱼都用铁锅炖,31756
,18,刘端端今年KPI还是拿捏张若昀,29040
,19,顾客称茶颜悦色奶茶中喝出整片纸巾,28866
,20,白桃星座,27098
,21,福建一高校惊现凤凰飞特技,25302
,22,高三班主任烤100多斤红薯给学生取暖,24454
,23,小伙全麻手术后条件反射接客户电话,23442
,24,3招自我放松肩颈,23342
,25,减肥成功后的颜值变化,22960
,26,交警一招解救2名被拘禁女子,22959
,27,孙海洋喊话人贩子投案自首,22666
,28,沈雨破防大哭,21187
,29,广州有鳄鱼过马路,20641
,30,西安新增病例轨迹公布,20053
,31,工作室分享胡先煦瘦身15斤秘诀,19777
,32,电影无名,17876
,33,南宁不倡导乘坐电扶梯靠右站,16980
,34,陈伟霆哈哈哈哈哈预告,16836
,35,赵丽颖谁是凶手哭戏,16770
,36,被彭昱畅刘昊然鲱鱼双尊笑死,15938
,37,风味人间3开播,15577
,38,女子碰瓷数十次不给钱就掰雨刮器,15120
,39,辣卤牛排炖萝卜,14878
,40,网易获DOTA2互联网员工杯冠军,14439
,41,许佳琪最美女包工头,14099
,42,西安1地高风险13地中风险,13172
,43,实力歌手的清唱现场有多好听,13101
,44,孙海洋设宴答谢帮助过自己的人,12804
,45,大四女生用流利英语介绍彝族漆器,12370
,46,广州城5比0北京国安,11158
,47,浙江为近400滞留考研生从全国调卷,11034
,48,官方通报网传城固教师殴打学生致残,11018
,49,申通建议客户发顺丰,10372
,50,男孩课堂上向妈妈表白收获超暖回应,8153
,,,
Time,No.,Content,Hotness
2021-12-20 05:45:01,,,
,,写在中国大地上的优异答卷, 
,1,中国妇女报再评王力宏,249747
,2,明星都是废话文学大师吧,131914
,3,高质量发展是以人民为中心的发展,81171
,4,中纪委网站评明星艺人人设崩塌,71561
,5,大妈摊3个煎饼才成功被怀疑身份,62994
,6,医生建议连续使用耳机听歌不超60分钟,50988
,7,谁是凶手,50576
,8,女子戴耳机听歌睡觉致耳聋,48873
,9,年度爱用口红,43079
,10,北京冬奥火种灯的设计满是中国式浪漫,42786
,11,沈雨这一生太惨了,42373
,12,这狗买菜居然会砍价,42023
,13,男子为报恩决定10年向母校捐1000万,41951
,14,小狗中毒跑到派出所躲避仍被拖走,41653
,15,东北人连鲍鱼都用铁锅炖,35693
,16,官方通报网传城固教师殴打学生致残,35064
,17,李淳罡一剑仙人跪,33288
,18,白桃星座,33204
,19,刘端端今年KPI还是拿捏张若昀,31648
,20,女子多地流窜专业碰瓷近30年,29411
,21,福建一高校惊现凤凰飞特技,28347
,22,顾客称茶颜悦色奶茶中喝出整片纸巾,26193
,23,高三班主任烤100多斤红薯给学生取暖,25232
,24,减肥成功后的颜值变化,24316
,25,孙海洋喊话人贩子投案自首,23920
,26,西安新增病例轨迹公布,23728
,27,小伙全麻手术后条件反射接客户电话,22352
,28,广州有鳄鱼过马路,21373
,29,沈雨破防大哭,20407
,30,交警一招解救2名被拘禁女子,19611
,31,工作室分享胡先煦瘦身15斤秘诀,19573
,32,电影无名,19249
,33,男孩掂量笔和砖头后乖乖写作业,18392
,34,南宁不倡导乘坐电扶梯靠右站,18374
,35,陈伟霆哈哈哈哈哈预告,17374
,36,赵丽颖谁是凶手哭戏,16947
,37,3招自我放松肩颈,16751
,38,辣卤牛排炖萝卜,16353
,39,被彭昱畅刘昊然鲱鱼双尊笑死,16025
,40,大四女生用流利英语介绍彝族漆器,15756
,41,许佳琪最美女包工头,14670
,42,风味人间3开播,14419
,43,网易获DOTA2互联网员工杯冠军,14175
,44,实力歌手的清唱现场有多好听,13359
,45,西安1地高风险13地中风险,13327
,46,女子碰瓷数十次不给钱就掰雨刮器,12673
,47,孙海洋设宴答谢帮助过自己的人,11870
,48,浙江为近400滞留考研生从全国调卷,11169
,49,申通建议客户发顺丰,10145
,50,广州城5比0北京国安,9472
,,,
Time,No.,Content,Hotness
2021-12-20 06:15:01,,,
,,把党的伟大自我革命进行到底, 
,1,中国妇女报再评王力宏,377176
,2,明星都是废话文学大师吧,194518
,3,高质量发展是以人民为中心的发展,145724
,•,薇娅年货开抢了,
,4,中纪委网站评明星艺人人设崩塌,128330
,5,大妈摊3个煎饼才成功被怀疑身份,127014
,6,郭京飞关掉李唐的滤镜,105178
,7,医生建议连续使用耳机听歌不超60分钟,66881
,8,年度爱用口红,66665
,9,谁是凶手,64261
,10,北京冬奥火种灯的设计满是中国式浪漫,63929
,11,沈雨这一生太惨了,62526
,12,这狗买菜居然会砍价,60428
,13,男子为报恩决定10年向母校捐1000万,58388
,14,官方通报网传城固教师殴打学生致残,56415
,15,白桃星座,56324
,16,女子戴耳机听歌睡觉致耳聋,54570
,17,东北人连鲍鱼都用铁锅炖,51812
,18,小狗中毒跑到派出所躲避仍被拖走,41304
,19,李淳罡一剑仙人跪,40938
,20,高三班主任烤100多斤红薯给学生取暖,39738
,21,刘端端今年KPI还是拿捏张若昀,39205
,22,西安新增病例轨迹公布,38015
,23,福建一高校惊现凤凰飞特技,37193
,24,减肥成功后的颜值变化,34541
,25,顾客称茶颜悦色奶茶中喝出整片纸巾,31823
,26,男孩掂量笔和砖头后乖乖写作业,30540
,27,孙海洋喊话人贩子投案自首,28090
,28,董子健演的角色都是虐文男主吧,27233
,29,广州有鳄鱼过马路,26113
,30,电影无名,25978
,31,工作室分享胡先煦瘦身15斤秘诀,25897
,32,沈雨破防大哭,25531
,33,小伙全麻手术后条件反射接客户电话,25511
,34,女子多地流窜专业碰瓷近30年,24350
,35,交警一招解救2名被拘禁女子,22222
,36,陈伟霆哈哈哈哈哈预告,22026
,37,南宁不倡导乘坐电扶梯靠右站,21612
,38,被彭昱畅刘昊然鲱鱼双尊笑死,21593
,39,大四女生用流利英语介绍彝族漆器,19533
,40,辣卤牛排炖萝卜,19097
,41,许佳琪最美女包工头,18981
,42,西安1地高风险13地中风险,17562
,43,网易获DOTA2互联网员工杯冠军,17041
,44,3招自我放松肩颈,15952
,45,实力歌手的清唱现场有多好听,14408
,46,浙江为近400滞留考研生从全国调卷,14069
,47,女子碰瓷数十次不给钱就掰雨刮器,13767
,48,孙海洋设宴答谢帮助过自己的人,13274
,49,申通建议客户发顺丰,12017
,50,广州城5比0北京国安,11066
,,,
Time,No.,Content,Hotness
2021-12-20 06:45:01,,,
,,写在中国大地上的优异答卷, 
,1,中国妇女报再评王力宏,669384
,2,明星都是废话文学大师吧,340286
,3,高质量发展是以人民为中心的发展,313317
,4,郭京飞关掉李唐的滤镜,275518
,5,中纪委网站评明星艺人人设崩塌,212030
,6,大妈摊3个煎饼才成功被怀疑身份,168098
,•,迷你所爱,
,7,白桃星座,128561
,8,年度爱用口红,120547
,9,医生建议连续使用耳机听歌不超60分钟,103258
,10,北京冬奥火种灯的设计满是中国式浪漫,92285
,11,沈雨这一生太惨了,91634
,12,这狗买菜居然会砍价,89594
,13,男子为报恩决定10年向母校捐1000万,86496
,14,官方通报网传城固教师殴打学生致残,85167
,15,东北人连鲍鱼都用铁锅炖,82109
,16,谁是凶手,80859
,17,高三班主任烤100多斤红薯给学生取暖,80285
,18,西安新增病例轨迹公布,74800
,19,李淳罡一剑仙人跪,72042
,20,女子戴耳机听歌睡觉致耳聋,66807
,21,小狗中毒跑到派出所躲避仍被拖走,64312
,22,刘端端今年KPI还是拿捏张若昀,64077
,23,福建一高校惊现凤凰飞特技,60182
,24,男孩掂量笔和砖头后乖乖写作业,58802
,25,减肥成功后的颜值变化,56504
,26,董子健演的角色都是虐文男主吧,55653
,27,孙海洋喊话人贩子投案自首,49185
,28,顾客称茶颜悦色奶茶中喝出整片纸巾,46599
,29,广州有鳄鱼过马路,41715
,30,小伙全麻手术后条件反射接客户电话,40734
,31,工作室分享胡先煦瘦身15斤秘诀,40725
,32,电影无名,40709
,33,鲱鱼三明治给鹿晗吃yue了,40233
,34,沈雨破防大哭,39097
,35,被彭昱畅刘昊然鲱鱼双尊笑死,36803
,36,交警一招解救2名被拘禁女子,36580
,37,南宁不倡导乘坐电扶梯靠右站,35183
,38,女子多地流窜专业碰瓷近30年,33048
,39,西安1地高风险13地中风险,30490
,40,网易获DOTA2互联网员工杯冠军,26894
,41,陈伟霆哈哈哈哈哈预告,26885
,42,许佳琪最美女包工头,26744
,43,大四女生用流利英语介绍彝族漆器,26301
,44,辣卤牛排炖萝卜,26001
,45,浙江为近400滞留考研生从全国调卷,24920
,46,3招自我放松肩颈,22668
,47,女子碰瓷数十次不给钱就掰雨刮器,20086
,48,孙海洋设宴答谢帮助过自己的人,19321
,49,申通建议客户发顺丰,18237
,50,广州城5比0北京国安,18237
,,,
Time,No.,Content,Hotness
2021-12-20 07:15:01,,,
,,把党的伟大自我革命进行到底, 
,1,中国妇女报再评王力宏,1409548
,2,明星都是废话文学大师吧,716827
,3,高质量发展是以人民为中心的发展,634599
,•,唯美不妥协,
,4,郭京飞关掉李唐的滤镜,531261
,5,中纪委网站评明星艺人人设崩塌,393878
,6,大妈摊3个煎饼才成功被怀疑身份,329628
,7,白桃星座,247987
,8,东北人连鲍鱼都用铁锅炖,241028
,9,年度爱用口红,195679
,10,北京冬奥火种灯的设计满是中国式浪漫,176333
,11,沈雨这一生太惨了,174037
,12,这狗买菜居然会砍价,170215
,13,男子为报恩决定10年向母校捐1000万,166578
,14,李淳罡一剑仙人跪,162905
,15,高三班主任烤100多斤红薯给学生取暖,160937
,16,西安新增病例轨迹公布,148628
,17,官方通报网传城固教师殴打学生致残,148392
,18,医生建议连续使用耳机听歌不超60分钟,139222
,19,刘端端今年KPI还是拿捏张若昀,136171
,20,女子戴耳机听歌睡觉致耳聋,132298
,21,福建一高校惊现凤凰飞特技,126019
,22,董子健演的角色都是虐文男主吧,125025
,23,鲱鱼三明治给鹿晗吃yue了,123881
,24,小狗中毒跑到派出所躲避仍被拖走,113428
,25,孙海洋喊话人贩子投案自首,106171
,26,谁是凶手,99100
,27,减肥成功后的颜值变化,97026
,28,男孩掂量笔和砖头后乖乖写作业,84289
,29,顾客称茶颜悦色奶茶中喝出整片纸巾,82580
,30,广州有鳄鱼过马路,81488
,31,工作室分享胡先煦瘦身15斤秘诀,81002
,32,沈雨破防大哭,77155
,33,小伙全麻手术后条件反射接客户电话,77152
,34,交警一招解救2名被拘禁女子,70468
,35,电影无名,70444
,36,被彭昱畅刘昊然鲱鱼双尊笑死,70252
,37,南宁不倡导乘坐电扶梯靠右站,64056
,38,女子多地流窜专业碰瓷近30年,62765
,39,西安1地高风险13地中风险,60286
,40,浙江为近400滞留考研生从全国调卷,57021
,41,陈伟霆哈哈哈哈哈预告,55943
,42,许佳琪最美女包工头,55636
