,,,
Time,No.,Content,Hotness
2022-04-02 00:00:01,,,
,,雄安新区5周年, 
,1,上海疫情正处于快速上升阶段,2177212
,2,黄大宪,1253117
,3,神十三乘组的星空手账,1249234
,4,成都太古里 防疫,1216746
,5,步步惊心丽未公开大结局不是BE,剧集 1199378
,6,微信图标,1161217
,7,昆山疫情,1160502
,8,南京新增一例新冠肺炎病毒感染者,1018246
,9,三亚疫情,882464
,10,脑瘫小伙考研403分被西南财大录取,863320
,11,上海2位确诊老人转运路上互相搀扶,854790
,12,周深GAI玫瑰少年爆发力太强了,综艺 749934
,13,国企食堂午餐吃什么,717499
,14,不背单词崩了,699161
,15,原生家庭很幸福是怎样的体验,603924
,16,王牌对王牌cos中国动画经典角色,综艺 472037
,17,王怡人董思成同框,综艺 444495
,18,大侦探,综艺 433235
,19,上海市民一大早被通知下楼领物资,423155
,20,华为日本员工表示不会放弃,397563
,21,普京称拒绝卢布结算就终止合同,393080
,22,浦东紧急招募血透工作志愿者,392850
,23,四月,387271
,24,初高中生为什么不能早恋,385456
,25,张惠妹演唱会,音乐 340867
,26,贺峻霖艺考表演贯口八扇屏,321944
,27,任嘉伦说酸奶疙瘩不好吃,剧集 320713
,28,mbti,304129
,29,九亭八号桥,298852
,30,2022世界杯抽签,297221
,31,明星出的泡面好吃吗,285969
,32,邯郸鸡泽县全县封控开展全员核酸检测,280314
,33,当搞笑男女成了爸妈后,258166
,34,准备组团去三亚养老公寓了,244449
,35,生活的意义就在你身边,242241
,36,乌军机低空攻击俄一石油基地起火画面,235881
,37,小众彩妆尖货,207622
,38,刘传健出任民航飞行学院总飞行师,204619
,39,追星星的人,综艺 199598
,40,江苏省援沪医疗队方舱队奔赴上海,186854
,41,infp,184838
,42,宋亚轩的社恐有代入感了,183402
,43,缺少黄大宪对韩国短道队有多大影响,180219
,44,有孤独感不代表有孤独症,179120
,45,恰似故人归,剧集 165970
,46,两趟经上海列车发现10多例阳性,165424
,47,保定安国公布1例确诊病例轨迹,160766
,48,肖战说家里人希望我现在就回家我会义无反顾,剧集 160681
,49,相爱一定有它特别的定义,160172
,50,王者赏金猎手新皮肤,159420
,,,
Time,No.,Content,Hotness
2022-04-02 00:15:01,,,
,,雄安新区5周年, 
,1,上海疫情正处于快速上升阶段,2049400
,2,黄大宪,1121129
,3,神十三乘组的星空手账,1109483
,4,成都太古里 防疫,1085186
,5,步步惊心丽未公开大结局不是BE,剧集 1079212
,6,微信图标,1043880
,7,昆山疫情,1040385
,8,不背单词崩了,954597
,9,南京新增一例新冠肺炎病毒感染者,750997
,10,脑瘫小伙考研403分被西南财大录取,709008
,11,上海2位确诊老人转运路上互相搀扶,697520
,12,国企食堂午餐吃什么,681910
,13,三亚疫情,636903
,14,两趟经上海列车发现10多例阳性,634134
,15,周深GAI玫瑰少年爆发力太强了,综艺 630054
,16,原生家庭很幸福是怎样的体验,478487
,17,王牌对王牌cos中国动画经典角色,综艺 459624
,18,四月,420184
,19,2022世界杯抽签,403853
,20,上海市民一大早被通知下楼领物资,393198
,21,初高中生为什么不能早恋,365418
,22,普京称拒绝卢布结算就终止合同,359926
,23,江苏省援沪医疗队方舱队奔赴上海,356342
,24,王怡人董思成同框,综艺 345555
,25,大侦探,综艺 325419
,26,华为日本员工表示不会放弃,313007
,27,张惠妹演唱会,音乐 309144
,28,杨紫在剧里又嫁人了,剧集 307670
,29,贺峻霖艺考表演贯口八扇屏,298773
,30,邯郸鸡泽县全县封控开展全员核酸检测,269988
,31,浦东紧急招募血透工作志愿者,268911
,32,mbti,266768
,33,任嘉伦说酸奶疙瘩不好吃,剧集 256127
,34,九亭八号桥,246906
,35,当搞笑男女成了爸妈后,234149
,36,河南校园闭环式管理不是封校,222414
,37,明星出的泡面好吃吗,211488
,38,生活的意义就在你身边,210378
,39,乌军机低空攻击俄一石油基地起火画面,204215
,40,保定安国公布1例确诊病例轨迹,196957
,41,准备组团去三亚养老公寓了,192227
,42,小众彩妆尖货,173586
,43,infp,167627
,44,刘传健出任民航飞行学院总飞行师,165313
,45,感冒和鼻炎怎么区分,155406
,46,追星星的人,综艺 150831
,47,相爱一定有它特别的定义,145096
,48,冯晓琴的上海腔被海清拿捏了,剧集 143989
,49,缺少黄大宪对韩国短道队有多大影响,141648
,50,宋亚轩的社恐有代入感了,140287
,,,
Time,No.,Content,Hotness
2022-04-02 00:30:01,,,
,,雄安新区5周年, 
,1,上海疫情正处于快速上升阶段,2157719
,2,微信图标,1198575
,3,神十三乘组的星空手账,1036889
,4,成都太古里 防疫,1021944
,5,两趟经上海列车发现10多例阳性,1018759
,6,不背单词崩了,993372
,•,假期必看爽片边缘行者,
,7,黄大宪,942049
,8,步步惊心丽未公开大结局不是BE,剧集 857918
,9,昆山疫情,816689
,10,脑瘫小伙考研403分被西南财大录取,661110
,11,上海2位确诊老人转运路上互相搀扶,651117
,12,2022世界杯抽签,593116
,13,国企食堂午餐吃什么,592943
,14,周深GAI玫瑰少年爆发力太强了,综艺 540850
,15,南京新增一例新冠肺炎病毒感染者,522717
