,,,
Time,No.,Content,Hotness
2022-04-07 00:00:01,,,
,,传承红色基因弘扬英烈精神, 
,1,从睡觉看肾好不好,2307561
,2,为什么很多人不愿意谈恋爱了,1439032
,3,守沪与被守护的双向奔赴,1124087
,4,上海警方回应有人售卖临时通行证,1115264
,5,奥密克戎导致死亡人数超过德尔塔,1036223
,6,4AM,1007743
,7,千万不要经常低头玩手机,972902
,8,上海阿姨拎两大包食物送给外地租户,914939
,9,美柚崩了,657912
,10,你相信朋友圈人设吗,483613
,11,宝山物资,483042
,12,男子称带孕妇去医院途中被保时捷逼停,482750
,13,女生清明节收到前男友送的白菊花,482666
,14,请回答X时代,482333
,15,冯绍峰颖儿新剧演夫妻,剧集 477935
,16,林高远,439699
,17,为什么你的感情都不持久,419324
,18,keep崩了,398852
,19,马嘉祺夏日少年派彩排舞台,综艺 389142
,20,撒贝宁听完小朋友的不紧张秘诀笑出屏幕,综艺 373930
,21,papi酱说男性不是天然的父亲,综艺 373916
,22,艾琳安徒生童话皮肤,373893
,23,关晓彤及关联奶茶公司被起诉,370752
,24,月可支配收入1万已超过99%的人,360337
,25,上海回应市民电商平台买不到菜,354402
,26,应采儿把陈小春当儿子养,综艺 352693
,27,山河月明,剧集 316975
,28,李易峰马天宇女装吵架好搞笑,剧集 302580
,29,这个视频我先收藏了,299727
,30,千万不要经常吃槟榔,291966
,31,上海送菜人问听过儿歌孤勇者吗,288981
,32,广州神仙级防疫,269757
,33,刘耀文羞答答的玫瑰静悄悄地开舞台,音乐 269748
,34,4名援建上海方舱医院返宁人员初筛阳性,259632
,35,杨紫长相思路透图,剧集 245277
,36,等疫情结束去趟重庆吧,231197
,37,滞留杭州来福士的2000余人均赋黄码,216070
,38,螺蛳粉和泡面有多配,209196
,39,原来相爱的人眼里真的有光,207512
,40,安徽外国语学院,207062
,41,最全的延吉攻略,206033
,42,王子异说四周年时间慢一点,198094
,43,一闪一闪亮星星韩版预告,剧集 196652
,44,不要对小猫咪阴阳怪气,194233
,45,居委书记回应与返岗护士通话时落泪,184156
,46,是时候告别臀侧凹陷了,181040
,47,6岁熊猫宝宝脸长巨痣成功换脸,179280
,48,戍边英雄的故事2022年了还有后续,177432
,49,与国外相比我国新冠肺炎病死率低,174520
,50,TTG,173852
,,,
Time,No.,Content,Hotness
2022-04-07 00:15:01,,,
,,最闪亮的坐标, 
,1,从睡觉看肾好不好,1908738
,2,为什么很多人不愿意谈恋爱了,1563096
,3,守沪与被守护的双向奔赴,1468128
,4,男子称带孕妇去医院途中被保时捷逼停,1448821
