,,,
Time,No.,Content,Hotness
2022-02-08 00:00:02,,,
,,人类应该和衷共济和合共生, 
,1,武大靖碰任子威的手示意他先走,7365334
,2,韩国选手拒绝采访直接离场,4348069
,3,这张冬奥大合影弥足珍贵,2755617
,•,高手也需要小帮手,
,4,被武大靖李文龙整破防了,2306961
,5,刘少林犯规,1991095
,6,任子威穿了鲨鱼皮,1777487
,•,奥运冠军们现在在干啥,
,7,任子威终于可以交作业了,1483708
,8,任子威获金牌,1475768
,9,疑似B站猝死员工表妹发声,1332065
,10,2021杭州新生儿爆款名字,1296818
,11,刘少林 刘少昂,1296431
,12,短道速滑,1295661
,13,全民的小儿子李文龙,1247743
,14,解说员杨扬哭了,1174666
,15,任子威三天两金,1155791
,16,韩国教练,1137165
,17,王濛带了秒表来解说,1071504
,18,王濛是解说界的邓超吧,1010573
,19,多伦多大学春节给学生发冥币红包,920462
,20,外交部回应美国国会涉华法案,917836
,21,黄大宪犯规,917697
,22,韩国男子1000全军覆没,917061
,23,这裁判能处,879753
,24,乌合麒麟画的撒贝宁王冰冰,综艺 852587
,25,冬奥赛场上播放了肖战的光点,780095
,26,王濛解说,765617
,27,短道速滑男子1000米,723516
,28,李文龙获得银牌,719210
,29,两位侵华日军慰安妇制度受害幸存者去世,711703
,30,福建的雨什么时候能停,711436
,31,韩国犯规,711227
,32,林孝俊黄大宪,655088
,33,武大靖的战术,629164
,34,冬奥会,620182
,35,王诗玥柳鑫宇冰上土味蹦迪,574097
,36,关晓彤王俊凯曾和冰墩墩雪容融同台,晚会 557688
,37,短道1000米中国加油,548492
,38,任子威登上领奖台时指国旗瞬间太戳了,534834
,39,吴京说不介意用自己表情包多多益善,529768
,40,上班第一天,529601
,41,土耳其大哥,529445
,42,给任子威李文龙一个特大号比心,510889
,43,短道速滑太刺激了,487689
,44,为中国冬奥健儿比心,478871
,45,武大靖被撞,467094
,46,犯规 短道,455325
,47,为中国冬奥健儿加油,418365
,48,逐梦北京冬奥,407585
,49,阿根廷总统参观毛主席纪念堂,407264
,50,王珊珊回国第一顿想吃火锅,407061
,,,
Time,No.,Content,Hotness
2022-02-08 00:15:02,,,
,,人类应该和衷共济和合共生, 
,1,武大靖碰任子威的手示意他先走,6142783
,2,韩国选手拒绝采访直接离场,5390044
,3,这张冬奥大合影弥足珍贵,2290423
,4,刘少林犯规,2102417
,5,被武大靖李文龙整破防了,1971217
,6,任子威穿了鲨鱼皮,1528360
,7,王濛是解说界的邓超吧,1489919
,8,任子威获金牌,1411471
,9,疑似B站猝死员工表妹发声,1385653
,10,2021杭州新生儿爆款名字,1381905
,11,任子威终于可以交作业了,1381697
,12,刘少林 刘少昂,1357132
,13,短道速滑,1276958
,14,程潇程淼,剧集 1120984
,15,全民的小儿子李文龙,1048673
,16,王濛带了秒表来解说,1047510
,17,韩国教练,1002979
,18,解说员杨扬哭了,976143
,19,多伦多大学春节给学生发冥币红包,949376
,20,外交部回应美国国会涉华法案,945844
,21,黄大宪犯规,945737
,22,任子威三天两金,943224
,23,乌合麒麟画的撒贝宁王冰冰,综艺 825188
,24,韩国男子1000全军覆没,785397
,25,王濛解说,761558
