,,,
Time,No.,Content,Hotness
2022-07-17 00:00:01,,,
,,我国成功发射四维0304两颗卫星, 
,1,工人收工路上因热射病去世,2792579
,2,黄老师,2113125
,3,烈日下的劳动者辛苦了,1744167
,4,上海此次KTV疫情在沪密接2.3万人,1671062
,5,星汉灿烂豆瓣开分7.4分,剧集 1063398
,6,王澄澄,968501
,•,宝藏美食种草VLOG,
,7,许嵩 你好星期六,综艺 770952
,8,用高德打车遇车祸身亡女生哥哥发声,751282
,9,樊振东,576389
,10,RNG成员悼念黄菁,459497
,11,警方回应男孩赤身殴打7岁男童,459244
,12,不配吃饭,459077
,13,央行原行长谈楼市困境,458284
,14,王俊凯直播,458108
,15,谭维维微博自动回复,457738
,16,Angelababy郭芙蓉造型,综艺 457401
,17,王楚钦王曼昱vs张本智和早田希娜,356365
,18,斗鱼,342210
,19,微店崩了,315084
,20,胡明轩,306533
,21,傅菁音乐会票价,音乐 306184
,22,北电2022级表演专业本科新生名单,305655
,23,何幸福情商,剧集 304657
,24,街道办回应洒水车雨天公园里转圈洒水,303092
,25,有象约车回应女生身亡,276133
,26,阚清子檀健次宋代婚礼造型,综艺 275022
,27,中国男篮战胜中国台北男篮,255879
,28,狼队 小胖,241892
,29,高德打车回应,239666
,30,妈妈险被撞小女孩喊话车主下来道歉,233933
,31,张嘉倪cos佟掌柜,综艺 231702
,32,凌不疑提问楼垚何时退婚,剧集 228034
,33,学车前后的肤色变化,218722
,34,混双 逆转,217063
,35,中国男篮淘汰赛对阵印度尼西亚,206573
,36,TES战胜EDG,206283
,37,你好星期六下期预告有杨紫,综艺 204268
,38,王楚钦王曼昱混双夺冠,192955
,39,电力工人在79米高空吃西瓜降暑,189697
,40,哪些行为可能导致脊柱侧弯,189046
,41,亚妮妈妈,剧集 184964
,42,如何评价星汉灿烂豆瓣开分,剧集 177165
,43,中国队6人全满分获国际奥数冠军,172762
,44,什么时候才能不为友谊emo,158867
,45,原来真的会有人笑着走出理发店,148448
,46,空军超燃高清壁纸,132960
,47,周琦大帽,129225
,48,WTT球星挑战赛布达佩斯站,123653
,49,中国女乒锁定女单冠军,116055
,50,王楚钦王曼昱3比2张本智和早田希娜,106433
,,,
Time,No.,Content,Hotness
2022-07-17 00:15:01,,,
,,从总书记新疆行看新时代党的治疆方略, 
,1,上海此次KTV疫情在沪密接2.3万人,3206623
,2,工人收工路上因热射病去世,2192404
,3,烈日下的劳动者辛苦了,1740703
,•,趣店罗老板豪送iPhone,
,4,黄老师,1677666
,5,星汉灿烂豆瓣开分7.4分,剧集 966813
,6,许嵩 你好星期六,综艺 759619
,7,王澄澄,743053
