,,,
Time,No.,Content,Hotness
2022-04-12 00:00:01,,,
,,筑牢构建新发展格局的基础支撑, 
,1,当我六年没有使用洗发水后,1651216
,2,东航事故后部分空勤人员出现应激心理反应,1275877
,3,加快建设全国统一大市场,1105282
,•,锐混动达人共创大赛,
,4,飞机即将降落女子在厕所30分钟仍不出来,1093518
,5,杭州疫情,1071110
,6,余霜,959697
,7,羽生结弦,851105
,8,直播看福建平潭蓝眼泪奇观,661350
,9,MU5735事故原因还在调查中,642828
,10,王者荣耀貂蝉,630630
,11,上海黑快递为赚钱核酸造假系谣言,629648
,12,甄嬛传宝鹃是皇后的人,剧集 621457
,13,日本发现首例XE毒株病例,560930
,14,四大美女坐镇的夜宵摊,557457
,15,减肥过的人都懂这种感觉,541031
,16,南京组织400吨生活物资支援上海,453595
,17,广州新增阳性感染者38例,440907
,18,NH两连冠,440134
,19,摆烂式爱情,424766
,20,和对的人一起谈恋爱有多爽,401079
,21,你以为的哄和男朋友的哄,361887
,22,外交部回应中国向塞尔维亚出售军事物资,352279
,23,纪云禾终于要下线了,剧集 341152
,24,当心洗澡玩具小黄鸭,321805
,25,厦门大学解除封闭式管理,314813
,26,原来爱与不爱真的很明显,297767
,27,旅游时朋友最下头的行为,292711
,28,张家港 核酸,281482
,29,广州地铁,262302
,30,深圳宠物方舱是双向奔赴的爱,253221
,31,为什么年轻人更容易被诈骗,250771
,32,广州抗疫72小时,250546
,33,17战队,249951
,34,当你挠小狗的痒痒肉,249388
,35,春天摄影大赛,241290
,36,PCL2022,216845
,37,时代少年团夏日少年派朱雀舞台,综艺 202099
,38,济南市新增8例本土无症状感染者,197155
,39,00后女孩帮爷爷线上经营动物园,194457
,40,梦中情床,189133
,41,西安人可以把核酸贴纸变得多可爱,188343
,42,安岳冰雹,173617
,43,豆瓣崩了,172008
,44,江苏要求不得禁止或限制邮政快递车辆正常通行,171836
,45,恰似故人归,剧集 170000
,46,游戏版号,151063
,47,西安多家快递公司部分寄送业务暂缓,147922
,48,字写不好与笔无关,143668
,49,武汉人的喉咙还好吗,135518
,50,莱万 巴萨,134758
,,,
Time,No.,Content,Hotness
2022-04-12 00:15:01,,,
,,习近平在海南三亚考察调研, 
,1,东航事故后部分空勤人员出现应激心理反应,1445525
,2,日本发现首例XE毒株病例,1032583
,3,加快建设全国统一大市场,973097
,4,飞机即将降落女子在厕所30分钟仍不出来,969138
,5,当我六年没有使用洗发水后,969006
,6,余霜,961185
,7,MU5735事故原因还在调查中,851754
,8,杭州疫情,810767
,9,羽生结弦,741561
,10,广州地铁,645009
,11,上海黑快递为赚钱核酸造假系谣言,641238
,12,王者荣耀貂蝉,622948
