,,,
Time,No.,Content,Hotness
,40,我的旧衣服被谁穿走了,98781
,41,鹿晗说可以打12345投诉五哈旅行团,98493
,42,WANNAONE合体MAMA舞台,98140
,43,元旦春节将至疫情传播风险较大,95236
,44,Bin全明星SOLOKING,93199
,45,申论EDG,92581
,46,樊振东梁靖崑的高能隔离训练视频,89940
,47,男子通宵加班多天坐公交晕倒,88255
,48,2021LPL全明星,81380
,49,杭州市上城区暂停疫苗接种,77875
,50,Scout年度MVP,77860
,,,
Time,No.,Content,Hotness
2021-12-12 01:00:01,,,
,,中央经济工作会议举行, 
,1,周杰伦yyds,2546939
,2,自称遭性侵阿里女员工被解雇,1135956
,3,理想信念和初心使命是可衡量可检验的,692362
,4,华语乐坛,647040
,5,丹东草莓为啥好吃,560823
,6,男儿歌 好听,503678
,7,小伙误入传销后12年解救1000人,410328
,8,小钰,398747
,9,23岁女子与家人争吵引发脑出血,367952
,10,人民日报评张同学,367523
,11,刘耀文 TMEA,363244
,12,黄轩回应张俪是我大意了下辈子注意,357990
,13,彭昱畅刘昊然最后一次交朋友,352932
,14,女子难忍长期家暴起诉离婚未获准,349126
,15,家暴起诉离婚未获准一年后刺死丈夫获刑,345194
,16,货车司机2分钟内恶意别后车7次,345158
,17,周某称不想案件被娱乐化,308240
,18,杭州一确诊病例被立案侦查,269042
,19,女生出门要拎包的原因,247588
,20,丰子恺女儿丰一吟逝世,225220
,21,TMEA腾讯音乐娱乐盛典,221954
,22,许嵩方文山 传说的世界,221766
,23,边伯贤获2021MAMA最佳男歌手奖,221555
,24,旅客突发疾病列车大提速抢出救命9分钟,215156
,25,超有效瘦肚子训练,208615
,26,美娜,200452
,27,父亲陪自闭症儿子卖玩具鼓励沟通,151457
,28,中国科兴分离出奥密克戎毒株,149251
,29,幼儿园防诱拐演习20分钟骗走一群娃,146754
,30,美国肯塔基州遭龙卷风侵袭,136790
,31,原生家庭不好的孩子有多敏感,128367
,32,小敏家,121881
,33,十六夜竟然是窈娘,119340
,34,秦海璐终于演了霸总夫人,103382
,35,2021年度最佳阵容,102929
,36,美国中情局大力储备汉语人才,101607
,37,PDD入选LPL名人堂,98413
,38,感冒吃消炎药可能没有用,97945
,39,Jiejie年度最受欢迎选手,94053
,40,Bin全明星SOLOKING,89146
,41,鹿晗说可以打12345投诉五哈旅行团,88674
,42,我的旧衣服被谁穿走了,86528
,43,元旦春节将至疫情传播风险较大,84767
,44,申论EDG,84487
,45,樊振东梁靖崑的高能隔离训练视频,81165
,46,男子通宵加班多天坐公交晕倒,75561
,47,EXO,75117
,48,2021LPL全明星,73927
,49,杭州市上城区暂停疫苗接种,72439
,50,Scout年度MVP,72405
,,,
Time,No.,Content,Hotness
2021-12-12 01:15:01,,,
,,党的十九届六中全会精神, 
,1,周杰伦yyds,2866616
,2,自称遭性侵阿里女员工被解雇,959289
,3,理想信念和初心使命是可衡量可检验的,484745
,•,新液体卫生巾限时包邮试,
,4,华语乐坛,475164
,5,丹东草莓为啥好吃,444963
,6,三小只是TFBOYS,417691
,7,小伙误入传销后12年解救1000人,348295
,8,小钰,339341
,9,23岁女子与家人争吵引发脑出血,317177
,10,人民日报评张同学,315985
,11,黄轩回应张俪是我大意了下辈子注意,307811
,12,刘耀文 TMEA,299811
,13,彭昱畅刘昊然最后一次交朋友,294402
,14,女子难忍长期家暴起诉离婚未获准,285280
,15,家暴起诉离婚未获准一年后刺死丈夫获刑,277748
,16,许嵩方文山 传说的世界,271746
,17,货车司机2分钟内恶意别后车7次,267554
,18,周某称不想案件被娱乐化,262495
,19,杭州一确诊病例被立案侦查,236441
,20,女生出门要拎包的原因,220527
,21,男儿歌 好听,215447
,22,TMEA腾讯音乐娱乐盛典,211123
,23,原生家庭不好的孩子有多敏感,210536
,24,旅客突发疾病列车大提速抢出救命9分钟,206233
,25,丰子恺女儿丰一吟逝世,193087
,26,超有效瘦肚子训练,185955
,27,美娜,174561
,28,幼儿园防诱拐演习20分钟骗走一群娃,154327
,29,中国科兴分离出奥密克戎毒株,121545
,30,父亲陪自闭症儿子卖玩具鼓励沟通,114286
,31,小敏家,113483
,32,边伯贤获2021MAMA最佳男歌手奖,111822
,33,被3000多年前的古人喂了一把狗粮,111020
,34,美国肯塔基州遭龙卷风侵袭,107696
,35,2021年度最佳阵容,93485
,36,十六夜竟然是窈娘,92970
,37,美国中情局大力储备汉语人才,91760
,38,Jiejie年度最受欢迎选手,86278
,39,PDD入选LPL名人堂,85138
,40,感冒吃消炎药可能没有用,83936
,41,秦海璐终于演了霸总夫人,83653
,42,鹿晗说可以打12345投诉五哈旅行团,83232
,43,科兴正研判针对奥密克戎的疫苗策略,82717
,44,我的旧衣服被谁穿走了,79608
,45,Bin全明星SOLOKING,77387
,46,申论EDG,74548
,47,樊振东梁靖崑的高能隔离训练视频,72816
,48,2021LPL全明星,70464
,49,元旦春节将至疫情传播风险较大,69507
,50,男子通宵加班多天坐公交晕倒,68323
,,,
Time,No.,Content,Hotness
2021-12-12 01:30:01,,,
,,党的十九届六中全会精神, 
,1,周杰伦yyds,2865209
,2,自称遭性侵阿里女员工被解雇,816338
,3,理想信念和初心使命是可衡量可检验的,459021
,4,三小只是TFBOYS,422158
,5,丹东草莓为啥好吃,373337
,6,华语乐坛,350128
,7,小伙误入传销后12年解救1000人,312444
,8,小钰,305720
,9,23岁女子与家人争吵引发脑出血,289473
,10,人民日报评张同学,286738
,11,黄轩回应张俪是我大意了下辈子注意,286224
,12,刘耀文 TMEA,283699
,13,彭昱畅刘昊然最后一次交朋友,279737
,14,女子难忍长期家暴起诉离婚未获准,275769
,15,家暴起诉离婚未获准一年后刺死丈夫获刑,275565
,16,货车司机2分钟内恶意别后车7次,275002
,17,周某称不想案件被娱乐化,230277
,18,杭州一确诊病例被立案侦查,208544
,19,女生出门要拎包的原因,189146
,20,旅客突发疾病列车大提速抢出救命9分钟,175039
,21,许嵩方文山 传说的世界,172921
,22,原生家庭不好的孩子有多敏感,172822
,23,TMEA腾讯音乐娱乐盛典,171839
,24,超有效瘦肚子训练,161497
,25,丰子恺女儿丰一吟逝世,161419
,26,美娜,149966
,27,幼儿园防诱拐演习20分钟骗走一群娃,138093
,28,中国科兴分离出奥密克戎毒株,110156
,29,科兴正研判针对奥密克戎的疫苗策略,109708
,30,父亲陪自闭症儿子卖玩具鼓励沟通,94455
,31,被3000多年前的古人喂了一把狗粮,94379
,32,小敏家,93619
,33,边伯贤获2021MAMA最佳男歌手奖,93148
,34,十六夜竟然是窈娘,92329
,35,美国中情局大力储备汉语人才,92197
,36,美国肯塔基州遭龙卷风侵袭,89249
,37,Jiejie年度最受欢迎选手,77288
,38,2021年度最佳阵容,75094
,39,感冒吃消炎药可能没有用,74509
,40,PDD入选LPL名人堂,73200
,41,秦海璐终于演了霸总夫人,72169
,42,Bin全明星SOLOKING,69803
,43,我的旧衣服被谁穿走了,66026
,44,樊振东梁靖崑的高能隔离训练视频,65999
,45,申论EDG,64677
,46,元旦春节将至疫情传播风险较大,64491
,47,2021LPL全明星,64116
,48,男儿歌 好听,62081
,49,男子通宵加班多天坐公交晕倒,56055
,50,杭州市上城区暂停疫苗接种,55970
,,,
Time,No.,Content,Hotness
2021-12-12 01:45:01,,,
,,党的十九届六中全会精神, 
,1,周杰伦yyds,2446810
,2,自称遭性侵阿里女员工被解雇,754257
,3,理想信念和初心使命是可衡量可检验的,399691
,•,新液体卫生巾限时包邮试,
,4,三小只是TFBOYS,376129
,5,黄轩回应张俪是我大意了下辈子注意,353456
,6,丹东草莓为啥好吃,296046
,•,双12不套路红包怎么领,
,7,小伙误入传销后12年解救1000人,263439
,8,小钰,257998
,9,23岁女子与家人争吵引发脑出血,254777
,10,人民日报评张同学,252058
,11,华语乐坛,246219
,12,许嵩方文山 传说的世界,242492
,13,刘耀文 TMEA,237966
,14,女子难忍长期家暴起诉离婚未获准,231100
,15,货车司机2分钟内恶意别后车7次,229389
,16,家暴起诉离婚未获准一年后刺死丈夫获刑,213067
,17,周某称不想案件被娱乐化,190124
,18,杭州一确诊病例被立案侦查,175322
,19,女生出门要拎包的原因,164239
,20,旅客突发疾病列车大提速抢出救命9分钟,155840
,21,原生家庭不好的孩子有多敏感,152315
,22,彭昱畅刘昊然最后一次交朋友,150858
,23,被3000多年前的古人喂了一把狗粮,149555
,24,丰子恺女儿丰一吟逝世,145762
,25,超有效瘦肚子训练,138575
,26,美娜,133143
,27,幼儿园防诱拐演习20分钟骗走一群娃,120939
,28,科兴正研判针对奥密克戎的疫苗策略,106424
,29,中国科兴分离出奥密克戎毒株,89931
,30,美国中情局大力储备汉语人才,82964
,31,TMEA腾讯音乐娱乐盛典,82846
,32,小敏家,81301
,33,TXT组合,80456
,34,十六夜竟然是窈娘,78717
,35,边伯贤获2021MAMA最佳男歌手奖,77160
,36,美国肯塔基州遭龙卷风侵袭,76893
,37,父亲陪自闭症儿子卖玩具鼓励沟通,76825
,38,Jiejie年度最受欢迎选手,70839
,39,PDD入选LPL名人堂,65701
,40,感冒吃消炎药可能没有用,64707
,41,秦海璐终于演了霸总夫人,64554
,42,2021年度最佳阵容,63793
,43,Bin全明星SOLOKING,62005
,44,樊振东梁靖崑的高能隔离训练视频,58769
,45,我的旧衣服被谁穿走了,58726
,46,元旦春节将至疫情传播风险较大,57143
,47,2021LPL全明星,55882
,48,申论EDG,55054
,49,男子通宵加班多天坐公交晕倒,50239
,50,杭州市上城区暂停疫苗接种,49919
,,,
Time,No.,Content,Hotness
2021-12-12 05:15:02,,,
,,中央经济工作会议举行, 
,1,周杰伦yyds,217744
,2,自称遭性侵阿里女员工被解雇,133156
,3,理想信念和初心使命是可衡量可检验的,67115
,•,2021年很多人都在问,
,4,黄轩回应张俪是我大意了下辈子注意,63089
,5,三小只是TFBOYS,60004
,6,小伙误入传销后12年解救1000人,55693
,7,丹东草莓为啥好吃,53022
,8,23岁女子与家人争吵引发脑出血,44609
,9,小钰,41541
,10,人民日报评张同学,41538
,11,TMEA腾讯音乐娱乐盛典,40878
,12,男子毒死200多只麻雀竟称要自己吃,40228
,13,华语乐坛,40118
,14,被3000多年前的古人喂了一把狗粮,39648
,15,女子难忍长期家暴起诉离婚未获准,39117
,16,货车司机2分钟内恶意别后车7次,38769
,17,家暴起诉离婚未获准一年后刺死丈夫获刑,38085
,18,狗狗生气也是要哄的,37920
,19,周某称不想案件被娱乐化,35658
,20,杭州一确诊病例被立案侦查,30018
,21,宋轶演的柳然是古代袁湘琴吧,29829
,22,原生家庭不好的孩子有多敏感,29666
,23,刘耀文 TMEA,29604
,24,女生出门要拎包的原因,29418
,25,美国肯塔基州遭龙卷风侵袭,27282
,26,旅客突发疾病列车大提速抢出救命9分钟,26912
,27,丰子恺女儿丰一吟逝世,24006
,28,父亲陪自闭症儿子卖玩具鼓励沟通,23724
,29,EDG全明星最大赢家,23357
,30,超有效瘦肚子训练,19823
,31,彭昱畅刘昊然最后一次交朋友,19791
,32,许嵩方文山 传说的世界,19449
,33,小敏家,19191
,34,蔡徐坤感受她微醺氛围感,18988
,35,野猪或不再是三有野生动物,18901
,36,科兴正研判针对奥密克戎的疫苗策略,18778
,37,幼儿园防诱拐演习20分钟骗走一群娃,18714
,38,中国科兴分离出奥密克戎毒株,18154
,39,美国中情局大力储备汉语人才,18065
,40,美娜,16424
,41,TXT组合,16401
,42,十六夜竟然是窈娘,16348
,43,2021LPL全明星,15365
,44,感冒吃消炎药可能没有用,13345
,45,PDD入选LPL名人堂,13122
,46,男子通宵加班多天坐公交晕倒,13051
,47,我的旧衣服被谁穿走了,12679
,48,Bin全明星SOLOKING,12662
,49,2021年度最佳阵容,12573
,50,原来小猫咪也会母爱泛滥,12484
,,,
Time,No.,Content,Hotness
2021-12-12 05:30:02,,,
,,党的十九届六中全会精神, 
,1,周杰伦yyds,212312
,2,自称遭性侵阿里女员工被解雇,121983
,3,理想信念和初心使命是可衡量可检验的,63804
,•,冬日底妆保鲜术,
,4,黄轩回应张俪是我大意了下辈子注意,60466
,5,三小只是TFBOYS,56704
,6,丹东草莓为啥好吃,52290
,•,双12不套路红包怎么领,
,7,小伙误入传销后12年解救1000人,50280
,8,23岁女子与家人争吵引发脑出血,43779
,9,小钰,39288
,10,人民日报评张同学,39016
,11,男子毒死200多只麻雀竟称要自己吃,38662
,12,TMEA腾讯音乐娱乐盛典,38478
,13,被3000多年前的古人喂了一把狗粮,38306
,14,华语乐坛,37843
,15,女子难忍长期家暴起诉离婚未获准,37372
,16,货车司机2分钟内恶意别后车7次,37244
,17,家暴起诉离婚未获准一年后刺死丈夫获刑,36916
,18,狗狗生气也是要哄的,36711
,19,周某称不想案件被娱乐化,32550
,20,杭州一确诊病例被立案侦查,30353
,21,宋轶演的柳然是古代袁湘琴吧,30138
,22,原生家庭不好的孩子有多敏感,29965
,23,刘耀文 TMEA,29584
,24,野猪或不再是三有野生动物,28795
,25,女生出门要拎包的原因,28662
,26,旅客突发疾病列车大提速抢出救命9分钟,27864
,27,美国肯塔基州遭龙卷风侵袭,27377
,28,EDG全明星最大赢家,25915
,29,丰子恺女儿丰一吟逝世,23985
,30,父亲陪自闭症儿子卖玩具鼓励沟通,23557
,31,彭昱畅刘昊然最后一次交朋友,22991
,32,许嵩方文山 传说的世界,22513
,33,小敏家,21789
,34,蔡徐坤感受她微醺氛围感,21064
,35,原来小猫咪也会母爱泛滥,20979
,36,超有效瘦肚子训练,18798
,37,科兴正研判针对奥密克戎的疫苗策略,18699
,38,中国科兴分离出奥密克戎毒株,18315
,39,美国中情局大力储备汉语人才,17814
,40,幼儿园防诱拐演习20分钟骗走一群娃,17561
,41,TXT组合,17495
,42,十六夜竟然是窈娘,16380
,43,美娜,15954
,44,2021LPL全明星,14978
,45,男子通宵加班多天坐公交晕倒,12705
,46,感冒吃消炎药可能没有用,12699
,47,PDD入选LPL名人堂,12682
,48,我的旧衣服被谁穿走了,12504
,49,Bin全明星SOLOKING,11539
,50,双胞胎被隔离喊话妈妈我们会乖乖的,11533
,,,
Time,No.,Content,Hotness
2021-12-12 05:45:01,,,
,,党的十九届六中全会精神, 
,1,周杰伦yyds,213530
,2,自称遭性侵阿里女员工被解雇,117250
,3,理想信念和初心使命是可衡量可检验的,62385
,•,三只松鼠坚果界的天花板,
,4,三小只是TFBOYS,57898
,5,黄轩回应张俪是我大意了下辈子注意,54589
,6,丹东草莓为啥好吃,51280
,7,小伙误入传销后12年解救1000人,46881
,8,23岁女子与家人争吵引发脑出血,43113
,9,小钰,38409
,10,人民日报评张同学,38368
,11,男子毒死200多只麻雀竟称要自己吃,38177
,12,TMEA腾讯音乐娱乐盛典,38021
,13,被3000多年前的古人喂了一把狗粮,37789
,14,华语乐坛,37544
,15,女子难忍长期家暴起诉离婚未获准,37491
,16,货车司机2分钟内恶意别后车7次,37324
,17,家暴起诉离婚未获准一年后刺死丈夫获刑,36974
,18,狗狗生气也是要哄的,36967
,19,野猪或不再是三有野生动物,36417
,20,杭州一确诊病例被立案侦查,31815
,21,宋轶演的柳然是古代袁湘琴吧,31736
,22,原生家庭不好的孩子有多敏感,31611
,23,彭昱畅刘昊然最后一次交朋友,31519
,24,周某称不想案件被娱乐化,31382
,25,旅客突发疾病列车大提速抢出救命9分钟,28757
,26,EDG全明星最大赢家,26852
,27,原来小猫咪也会母爱泛滥,26684
,28,女生出门要拎包的原因,26300
,29,丰子恺女儿丰一吟逝世,24529
,30,父亲陪自闭症儿子卖玩具鼓励沟通,22683
,31,刘耀文 TMEA,22565
,32,许嵩方文山 传说的世界,22140
,33,小敏家,22001
,34,蔡徐坤感受她微醺氛围感,21395
,35,双胞胎被隔离喊话妈妈我们会乖乖的,21374
,36,美国肯塔基州遭龙卷风侵袭,21284
,37,科兴正研判针对奥密克戎的疫苗策略,18805
,38,中国科兴分离出奥密克戎毒株,18544
,39,超有效瘦肚子训练,18521
,40,幼儿园防诱拐演习20分钟骗走一群娃,16883
,41,TXT组合,16849
,42,美国中情局大力储备汉语人才,16812
,43,十六夜竟然是窈娘,16649
,44,美娜,16201
,45,2021LPL全明星,12970
,46,我的旧衣服被谁穿走了,12725
,47,PDD入选LPL名人堂,12641
,48,男子通宵加班多天坐公交晕倒,12639
,49,Bin全明星SOLOKING,12597
,50,熊猫团子们的下午茶小聚,12585
,,,
Time,No.,Content,Hotness
2021-12-12 06:15:01,,,
,,中央经济工作会议举行, 
,1,周杰伦yyds,271148
,2,自称遭性侵阿里女员工被解雇,141062
,3,理想信念和初心使命是可衡量可检验的,94717
,4,三小只是TFBOYS,85059
,5,黄轩回应张俪是我大意了下辈子注意,84709
,6,丹东草莓为啥好吃,57798
,7,小伙误入传销后12年解救1000人,53010
,8,23岁女子与家人争吵引发脑出血,52419
,9,小钰,45262
,10,人民日报评张同学,45210
,11,男子毒死200多只麻雀竟称要自己吃,44986
,12,TMEA腾讯音乐娱乐盛典,44681
,13,宋轶演的柳然是古代袁湘琴吧,44537
,14,被3000多年前的古人喂了一把狗粮,44306
,15,双胞胎被隔离喊话妈妈我们会乖乖的,44078
,16,女子难忍长期家暴起诉离婚未获准,43912
,17,货车司机2分钟内恶意别后车7次,43628
,18,野猪或不再是三有野生动物,43466
,19,家暴起诉离婚未获准一年后刺死丈夫获刑,43326
,20,狗狗生气也是要哄的,42249
,21,华语乐坛,42042
,22,原生家庭不好的孩子有多敏感,42030
,23,彭昱畅刘昊然最后一次交朋友,41161
,24,杭州一确诊病例被立案侦查,39585
,25,原来小猫咪也会母爱泛滥,35377
,26,周某称不想案件被娱乐化,33295
,27,旅客突发疾病列车大提速抢出救命9分钟,31855
,28,EDG全明星最大赢家,29269
,29,丰子恺女儿丰一吟逝世,28990
,30,女生出门要拎包的原因,26454
,31,许嵩方文山 传说的世界,26415
,32,刘耀文 TMEA,25979
,33,蔡徐坤感受她微醺氛围感,25438
,34,小敏家,24977
,35,央视揭艾灸凳虚假宣传,24797
,36,父亲陪自闭症儿子卖玩具鼓励沟通,23325
,37,超有效瘦肚子训练,22160
,38,美国肯塔基州遭龙卷风侵袭,21285
,39,年假没休完怎么办,20007
,40,幼儿园防诱拐演习20分钟骗走一群娃,19610
,41,TXT组合,19591
,42,美国中情局大力储备汉语人才,18399
,43,熊猫团子们的下午茶小聚,18367
,44,十六夜竟然是窈娘,18170
,45,美娜,18151
,46,中国科兴分离出奥密克戎毒株,17324
,47,科兴正研判针对奥密克戎的疫苗策略,16603
,48,我的旧衣服被谁穿走了,14624
,49,PDD入选LPL名人堂,14233
,50,2021LPL全明星,13634
,,,
Time,No.,Content,Hotness
2021-12-12 06:30:01,,,
,,中央经济工作会议举行, 
,1,周杰伦yyds,316403
,2,自称遭性侵阿里女员工被解雇,166060
,3,理想信念和初心使命是可衡量可检验的,73776
,•,新液体卫生巾限时包邮试,
,4,黄轩回应张俪是我大意了下辈子注意,73763
,5,三小只是TFBOYS,73249
,6,丹东草莓为啥好吃,70003
,7,23岁女子与家人争吵引发脑出血,63000
,8,小伙误入传销后12年解救1000人,61029
,9,小钰,53215
,10,人民日报评张同学,53051
,11,男子毒死200多只麻雀竟称要自己吃,52958
,12,宋轶演的柳然是古代袁湘琴吧,52502
,13,TMEA腾讯音乐娱乐盛典,52442
,14,双胞胎被隔离喊话妈妈我们会乖乖的,52085
,15,被3000多年前的古人喂了一把狗粮,51907
,16,女子难忍长期家暴起诉离婚未获准,51581
,17,货车司机2分钟内恶意别后车7次,51450
