,,,
Time,No.,Content,Hotness
2022-02-14 00:00:01,,,
,,聚焦2022北京冬奥, 
,1,王濛说努力练习就是怕这样的,2231471
,2,武大靖妈妈说了4个挺好,1621956
,3,冬奥会上有哪些中国风元素,1495105
,4,武大靖曾说能不能让短道速滑的场地干净一点,1484611
,5,微博实现一墩一融,1191382
,6,世界纪录和奥运纪录仍然写着武大靖的名字,1069855
,•,芭蕾猫为你而来,
,7,童磨 鬼灭之刃,1047285
,8,短道速滑男子500米刘少昂金牌,934976
,9,北京建议明天采取居家办公弹性工作制或错峰上下班,897315
,10,俄罗斯乌克兰,888901
,11,武大靖赛后反复提到的两个字,888518
,12,武大靖挥手向全场观众致意,884119
,13,为什么人喜欢微醺的状态,870053
,14,短道速滑,766908
,15,这些歌手有清唱NB症吧,741352
,16,武大靖B组决赛第一,733646
,17,鬼灭之刃游郭篇,625537
,18,情人节礼物,609233
,19,乌总统要求炒作俄入侵媒体提供证据,600570
,20,葫芦岛返津病例被立案侦查,586238
,21,黄大宪犯规,570233
,22,王濛口红是刘雨昕送的,545472
,23,为中国冬奥健儿加油,545166
,24,武大靖说接受遗憾,462554
,25,武大靖采访,433425
,26,王濛涂口红了,430946
,27,聊天时一定要加表情,426183
,28,中国队短道速滑女子3000米接力摘铜,414471
,29,广东东莞塘厦镇发现1例本土无症状,413347
,30,11年老兵为相恋7年妻子补办求婚仪式,412692
,31,不允许有人没看过这支舞,412655
,32,刘亦菲梦华录白衣盘发路透,剧集 362831
,33,朋友请听好第二季最后一次广播直播,综艺 326891
,34,早八人怎么画眼影不迟到,322705
,35,林允9秒折一个披萨盒,综艺 287551
,36,瘦腿操的封神天花板,285138
,37,范可新赛后亲吻冰面,277657
,38,羽生结弦将于明天召开新闻发布会,276788
,39,中国队短道速滑女子3000米接力,275126
,40,橘子与牛奶真的不能一起吃吗,270886
,41,武大靖下场比赛见,267561
,42,时代少年团冬奥播报视频预告,248486
,43,唐艺昕说婚姻是爱情的升华,综艺 243782
,44,范可新说会一直滑到滑不动,230589
,45,范可新一金一铜告别冬奥,221435
,46,花滑运动员治好了我的emo,198531
,47,电竞应不应当进入奥运会,189382
,48,武大靖4天11场,168860
,49,女子捏出冰墩墩雪容融葫芦串,168014
,50,蛋糕店制售冰墩墩造型蛋糕被查,165612
,,,
Time,No.,Content,Hotness
2022-02-14 00:15:01,,,
,,不断改善人民生活增进人民福祉, 
,1,武大靖赛后反复提到的两个字,2253511
,2,王濛说努力练习就是怕这样的,1690428
,3,冬奥会上有哪些中国风元素,1600117
,4,武大靖妈妈说了4个挺好,1521331
,5,为什么人喜欢微醺的状态,1301715
,6,微博实现一墩一融,1198681
,7,武大靖曾说能不能让短道速滑的场地干净一点,1095549
,8,情人节礼物,954730
,9,北京建议明天采取居家办公弹性工作制或错峰上下班,922872
,10,俄罗斯乌克兰,906378
,11,童磨 鬼灭之刃,906136
,12,世界纪录和奥运纪录仍然写着武大靖的名字,802939
,13,短道速滑男子500米刘少昂金牌,743646
,14,鬼灭之刃游郭篇,723967
,15,短道速滑,710203
,16,这些歌手有清唱NB症吧,625281
,17,武大靖B组决赛第一,601325
,18,武大靖挥手向全场观众致意,585190
,19,乌总统要求炒作俄入侵媒体提供证据,578349
,20,葫芦岛返津病例被立案侦查,577916
,21,黄大宪犯规,577891
,22,王濛口红是刘雨昕送的,577791
,23,为中国冬奥健儿加油,567238
,24,范可新一金一铜告别冬奥,507512
,25,聊天时一定要加表情,374669
,26,武大靖采访,366404
,27,不允许有人没看过这支舞,350345
,28,中国队短道速滑女子3000米接力摘铜,349850
,29,广东东莞塘厦镇发现1例本土无症状,339134
,30,橘子与牛奶真的不能一起吃吗,335578
,31,武大靖说接受遗憾,334117
,32,王濛涂口红了,314231
,33,刘亦菲梦华录白衣盘发路透,剧集 286085
,34,早八人怎么画眼影不迟到,272117
,35,林允9秒折一个披萨盒,综艺 264299
,36,朋友请听好第二季最后一次广播直播,综艺 253749
,37,羽生结弦将于明天召开新闻发布会,249960
,38,瘦腿操的封神天花板,245383
,39,中国队短道速滑女子3000米接力,242088
,40,11年老兵为相恋7年妻子补办求婚仪式,238245
,41,时代少年团冬奥播报视频预告,235206
,42,范可新赛后亲吻冰面,232155
,43,唐艺昕说婚姻是爱情的升华,综艺 228116
,44,范可新说会一直滑到滑不动,202154
,45,武大靖下场比赛见,192436
,46,电竞应不应当进入奥运会,177849
,47,花滑运动员治好了我的emo,157640
,48,王濛就差你了,151985
,49,女子捏出冰墩墩雪容融葫芦串,150425
,50,蛋糕店制售冰墩墩造型蛋糕被查,145690
,,,
Time,No.,Content,Hotness
2022-02-14 00:30:01,,,
,,不断改善人民生活增进人民福祉, 
,1,武大靖赛后反复提到的两个字,2487275
,2,王濛说努力练习就是怕这样的,1400589
,3,冬奥会上有哪些中国风元素,1272032
,4,为什么人喜欢微醺的状态,1251752
,5,武大靖妈妈说了4个挺好,1173203
,6,情人节礼物,1075771
,7,微博实现一墩一融,1002829
,8,武大靖曾说能不能让短道速滑的场地干净一点,845606
,9,北京建议明天采取居家办公弹性工作制或错峰上下班,821772
,10,俄罗斯乌克兰,820910
,11,童磨 鬼灭之刃,820820
,12,短道速滑,659032
,13,世界纪录和奥运纪录仍然写着武大靖的名字,622169
,14,鬼灭之刃游郭篇,576522
,15,短道速滑男子500米刘少昂金牌,573871
,16,范可新一金一铜告别冬奥,527922
,17,这些歌手有清唱NB症吧,524482
,18,为中国冬奥健儿加油,520736
,19,乌总统要求炒作俄入侵媒体提供证据,489703
,20,葫芦岛返津病例被立案侦查,484760
,21,黄大宪犯规,483926
,22,武大靖B组决赛第一,480921
,23,王濛口红是刘雨昕送的,480094
,24,王濛就差你了,379403
,25,武大靖挥手向全场观众致意,372855
,26,武大靖采访,326533
,27,聊天时一定要加表情,325001
,28,不允许有人没看过这支舞,288325
,29,骨科医生说1天9台手术7台是滑雪滑的,276262
,30,广东东莞塘厦镇发现1例本土无症状,274775
,31,APINK新歌DilemmaMV预告,音乐 274107
,32,中国队短道速滑女子3000米接力摘铜,269284
,33,武大靖说接受遗憾,248664
,34,朋友请听好第二季最后一次广播直播,综艺 234290
,35,王濛涂口红了,229672
,36,羽生结弦将于明天召开新闻发布会,228905
,37,瘦腿操的封神天花板,227002
,38,早八人怎么画眼影不迟到,223311
,39,刘亦菲梦华录白衣盘发路透,剧集 222358
,40,橘子与牛奶真的不能一起吃吗,208121
